# Argument List:
# Name = hot5
# peak file = hot5.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr2	53994928	54002287	CHAC2	0	+	11	-54
chr2	54014067	54046495	ERLEC1	0	+	13|13|13	4|4|4
chr2	53897117	54014079	ASB3	0	-	13|13	-16|-16
chr2	54091203	54197977	PSME4	0	-	10	423
chr2	54342409	54532433	ACYP2	0	+	16	-465
chr2	54785530	54889444	SPTBN1	0	+	10|8	157|-1555
chr2	54952148	55199154	EML6	0	+	9	1597
chr2	55199328	55277734	RTN4	0	-	51|51|51|51	-602|-602|-602|806
chr2	55459038	55462987	RPS27A	0	+	30|30|30	-606|169|-104
chr2	55399686	55459699	C2orf63	0	-	30|30	-55|195
chr2	55463757	55496315	MTIF2	0	-	21|21	47|-22
chr2	55509454	55511605	PRDXDD1P	0	+	10	-33
chr2	55514977	55647057	CCDC88A	0	-	20|20	-97|-97
chr2	55746739	55772216	CCDC104	0	+	10	132
chr2	55775514	55844796	SMEK2	0	-	23|23|7|7	144|144|1210|1210
chr2	55861197	55921011	PNPT1	0	-	15	2
chr2	58273776	58387055	VRK2	0	+	13|13|13|13|13|13	-173|-103|-173|-173|-131|-173
chr2	58386379	58468515	FANCL	0	-	11|11	32|32
chr2	60983364	61029220	PAPOLG	0	+	6	-73
chr2	61108751	61150178	REL	0	+	10	-15
chr2	61074894	61108449	FLJ16341	0	-	10	317
chr2	61244811	61279124	PEX13	0	+	33	237
chr2	61167549	61245365	PUS10	0	-	33	-791
chr2	61293005	61351411	KIAA1841	0	+	5|5	-45|312
chr2	61372242	61391964	C2orf74	0	+	7	64
chr2	61368726	61372110	LOC339803	0	-	7	68
chr2	61404554	61414685	AHSA2	0	+	17	157
chr2	61414590	61697849	USP34	0	-	13	761
chr2	61705069	61765418	XPO1	0	-	19|14	-1422|209
chr2	62051984	62081278	FAM161A	0	-	21	262
chr2	62095262	62115791	CCT4	0	-	12	-4
chr2	62132802	62363204	COMMD1	0	+	11	13
chr2	62423261	62451864	B3GNT2	0	+	7	201
chr2	62727355	62733604	TMEM17	0	-	19	-229
chr2	62934031	63273619	EHBP1	0	+	19|19|19	1042|11|11
chr2	63277964	63284303	OTX1	0	+	6	77
chr2	63816121	63834328	MDH1	0	+	20	278
chr2	63348536	63815851	C2orf86	0	-	20	-8
chr2	64068097	64118695	UGP2	0	+	24|24	-468|448
chr2	64119667	64246214	VPS54	0	-	6|6	398|398
chr2	64319787	64371605	PELI1	0	-	9	-103
chr2	64681326	64688511	HSPC159	0	+	5	18
chr2	64751438	64820131	AFTPH	0	+	13|13|13	43|43|43
chr2	64858755	64881046	SERTAD2	0	-	10	247
chr2	65215578	65250997	SLC1A4	0	+	15|15	-421|495
chr2	65283494	65314141	CEP68	0	+	6	-183
chr2	65313988	65357435	RAB1A	0	-	14|14	38|38
chr2	65454828	65498385	ACTR2	0	+	13|13	-278|-278
chr2	65537985	65593931	SPRED2	0	-	13|7|18	46|-1516|117
chr2	66662531	66799890	MEIS1	0	+	12	295
chr2	67624441	67637533	ETAA1	0	+	8	-44
chr2	667974	677439	TMEM18	0	-	11	138
chr2	68269332	68290159	C1D	0	-	10|10|10|10	-50|-50|-50|-50
chr2	68385004	68403089	PNO1	0	+	26	155
chr2	68357280	68384656	WDR92	0	-	26	193
chr2	68405988	68479651	PPP3R1	0	-	13	242
chr2	68689506	68694390	FBXO48	0	-	10	-86
chr2	68694690	68807293	APLF	0	+	10	386
chr2	69240275	69373494	ANTXR1	0	+	12|12|12	-78|-78|-78
chr2	69546904	69614382	GFPT1	0	-	9	307
chr2	69623254	69664753	NFU1	0	-	15|15|15|15	-322|-322|-322|-322
chr2	69685126	69870977	AAK1	0	-	13	149
chr2	69969126	70053594	ANXA4	0	+	16	349
chr2	70056817	70106730	GMCL1	0	+	10	236
chr2	70121089	70132348	SNRNP27	0	+	20	27
chr2	70142202	70170074	MXD1	0	+	15	376
chr2	70314584	70316332	PCBP1	0	+	35|5	527|-891
chr2	70189395	70314147	LOC400960	0	-	35|5	-90|1328
chr2	70351168	70352448	LOC100133985	0	-	8	-587
chr2	70377018	70418151	C2orf42	0	-	23	-240
chr2	70436576	70475779	TIA1	0	-	20|20	147|147
chr2	70485230	70508316	PCYOX1	0	+	5	266
chr2	70508509	70520869	SNRPG	0	-	13	-99
chr2	70523108	70529220	FAM136A	0	-	13	-340
chr2	7057522	7184307	RNF144A	0	+	6	-219
chr2	7052406	7058813	LOC386597	0	-	6	-1072
chr2	70674418	70781105	TGFA	0	-	7|7	113|113
chr2	70889215	70994847	ADD2	0	-	5|5|5|5|5	496|-32|-32|-32|-32
chr2	71127719	71160573	VAX2	0	+	5	46
chr2	71213069	71222001	TEX261	0	-	12	332
chr2	71295407	71305998	NAGK	0	+	23	-290
chr2	71357443	71377230	MPHOSPH10	0	+	28	-56
chr2	71336805	71357394	MCEE	0	-	28	105
chr2	71558888	71662187	ZNF638	0	+	9|9	-243|-243
chr2	72406444	73053177	EXOC6B	0	-	8	-55
chr2	73114511	73119289	SPR	0	+	8	-605
chr2	73169165	73298965	SFXN5	0	-	18	-26
chr2	73300510	73340146	RAB11FIP5	0	-	7	312
chr2	73441365	73454355	SMYD5	0	+	15	247
chr2	73461363	73480149	CCT7	0	+	6|6|6|6|6|6|16|16|16|16|16|16	845|845|845|845|845|845|-166|-166|-166|-166|-166|-166
chr2	73455135	73460356	C2orf7	0	-	6|16	162|1173
chr2	73612885	73837046	ALMS1	0	+	11	-251
chr2	73956956	73964517	TPRKB	0	-	21	44
chr2	73989325	74007284	DUSP11	0	-	11	-47
chr2	74056126	74090010	STAMBP	0	+	12|12|12	95|54|115
chr2	74153952	74186086	DGUOK	0	+	20|20	-39|-39
chr2	74362527	74375039	BOLA3	0	-	13|13	-4|-4
chr2	74383211	74405995	MOBKL1B	0	-	9	91
chr2	74425689	74442422	MTHFD2	0	+	14|14	-275|-275
chr2	74588280	74619214	DCTN1	0	-	11|11	-103|-103
chr2	74648884	74652881	WDR54	0	+	8	305
chr2	74652988	74669060	RTKN	0	-	6|6|6	-1200|150|150
chr2	74682198	74685085	INO80B	0	+	23	65
chr2	74685576	74688010	WBP1	0	+	17	271
chr2	74688184	74692537	MOGS	0	-	6|6	10|10
chr2	74699109	74699927	MRPL53	0	-	16	-95
chr2	74710199	74721691	TTC31	0	+	23|23	-54|-54
chr2	74699959	74710357	CCDC142	0	-	23	-104
chr2	74724644	74730443	LBX2	0	-	12	-238
chr2	74729743	74732192	LOC151534	0	+	12	-462
chr2	74732177	74734821	PCGF1	0	-	15	-171
chr2	74756531	74760683	HTRA2	0	+	16|16	-377|-377
chr2	74753775	74756974	AUP1	0	-	16	-66
chr2	75185774	75196858	POLE4	0	+	10	-2
chr2	75873908	75889333	MRPL19	0	+	16	-177
chr2	75889833	75938111	C2orf3	0	-	8	-132
chr2	84650646	84686586	SUCLG1	0	-	18	186
chr2	85132762	85133799	TMSB10	0	+	7|14|10	751|-474|-1840
chr2	85198230	85286594	KCMF1	0	+	6	-12
chr2	85360733	85537504	TCF7L1	0	+	10	425
chr2	85545146	85555374	TGOLN2	0	-	15	-22
chr2	85581842	85618873	ELMOD3	0	+	19|19|19|19	191|191|191|191
chr2	85569078	85581821	RETSAT	0	-	19	-170
chr2	85661917	85664147	SH2D6	0	+	5	896
chr2	85766287	85772401	MAT2A	0	+	7|23|5	1204|201|-873
chr2	85776192	85788657	GGCX	0	-	12|12	6|6
chr2	85822836	85824831	RNF181	0	+	14	87
chr2	85825670	85829822	TMEM150A	0	-	14|14	175|175
chr2	85832375	85839179	C2orf68	0	-	13	38
chr2	85843282	85876405	USP39	0	+	12	-22
chr2	85980908	86018505	ATOH8	0	+	5	-91
chr2	86066270	86116157	ST3GAL5	0	-	16	87
chr2	86253452	86333278	POLR1A	0	-	21	-198
chr2	86333304	86369280	PTCD3	0	+	21	224
chr2	86371055	86422893	IMMT	0	-	20|20|20	-487|-487|-487
chr2	86426555	86440476	MRPL35	0	+	12|12	-81|-81
chr2	86668583	86719838	KDM3A	0	+	28|28	382|69
chr2	86730553	86790620	VPS24	0	-	15|15|15|15	-404|-404|-404|-404
chr2	86830516	86850978	RNF103	0	-	8	-295
chr2	86947413	87005164	RMND5A	0	+	6	117
chr2	87011728	87035519	CD8A	0	-	11	-345
chr2	8822112	8824581	ID2	0	+	10|14	1528|80
chr2	88326723	88355248	KRCC1	0	-	12	-154
chr2	88856260	88927094	EIF2AK3	0	-	17	265
chr2	88991175	89050451	RPIA	0	+	16	-1
chr2	8868986	8977755	KIDINS220	0	-	8	-43
chr2	8996700	9143876	MBOAT2	0	-	6	137
chr2	9346893	9545812	ASAP2	0	+	8|8	236|236
chr2	9545822	9563643	ITGB1BP1	0	-	17|17	24|24
chr2	9563867	9613227	CPSF3	0	+	17	200
chr2	95752952	95787754	MRPS5	0	-	7	-145
chr2	95831182	95850062	ZNF2	0	+	20|20	-217|-217
chr2	96012767	96051824	KCNIP3	0	+	6	1236
chr2	96068447	96078878	FAHD2A	0	+	5	50
chr2	9614669	9628590	IAH1	0	+	12	-209
chr2	96850604	96874573	STARD7	0	-	11	-112
chr2	96915946	96931751	TMEM127	0	-	14|14	137|137
chr2	96931883	96939892	CIAO1	0	+	14	-5
chr2	9629412	9695917	ADAM17	0	-	16	-89
chr2	96940074	96971297	SNRNP200	0	-	15	105
chr2	97001483	97041274	NCAPH	0	+	12	-203
chr2	97202463	97218370	ARID5A	0	+	5	29
chr2	97258915	97304115	KIAA1310	0	-	22|22	-200|-200
chr2	97371668	97405813	LMAN2L	0	-	8|8|8|8|8|8	51|51|51|51|51|51
chr2	97426638	97477626	CNNM4	0	+	9	65
chr2	97481990	97501120	CNNM3	0	+	8|8	-140|-140
chr2	97513730	97523756	ANKRD39	0	-	9	-84
chr2	97525473	97535735	SEMA4C	0	-	12	-658
chr2	9724106	9771106	YWHAQ	0	-	17	50
chr2	97779232	97930255	ANKRD36	0	+	5	345
chr2	98121260	98206428	ANKRD36B	0	-	8	450
chr2	98262520	98264656	COX5B	0	+	12	71
chr2	98272401	98280561	ACTR1B	0	-	8	110
chr2	98372802	98612354	TMEM131	0	-	16	268
chr2	99215865	99224955	C2orf64	0	-	16	99
chr2	99225041	99234975	UNC50	0	+	16	-13
chr2	99758184	99767926	C2orf15	0	+	8	388
chr2	99613724	99758037	TSGA10	0	-	8|12	-241|433
chr2	99771417	99779611	LIPT1	0	+	12|12|12|12|12	-203|-203|-203|-203|-203
chr2	99785725	99797492	MITD1	0	-	22	99
chr2	99797577	99814088	MRPL30	0	+	22	-14
chr2	9983570	10074543	TAF1B	0	+	12	-88
chr2	99935488	99952860	TXNDC9	0	-	27	455
chr2	99953833	100016726	EIF5B	0	+	27	518
chr20	10015696	10037405	ANKRD5	0	+	9|9	-113|-113
chr20	10199476	10288065	SNAP25	0	+	10|10|17|17	647|647|-413|-413
chr20	10415950	10604025	C20orf94	0	+	41	873
chr20	10385832	10414866	MKKS	0	-	41	211
chr20	10618331	10654694	JAG1	0	-	14|5	-136|849
chr20	1099239	1148424	PSMF1	0	+	24	64
chr20	13370036	13619583	TASP1	0	-	11	19
chr20	1349622	1373816	FKBP1A	0	-	12|12	46|46
chr20	13765671	13799065	C20orf7	0	+	20|20|20	101|101|101
chr20	13694969	13765532	ESF1	0	-	20	38
chr20	14304639	14318313	FLRT3	0	-	8|8	-7|-7
chr20	1422812	1448417	NSFL1C	0	-	16|16|16	-868|-868|-868
chr20	16252748	16554078	KIF16B	0	-	13|9	144|1554
chr20	16710608	16722417	SNRPB2	0	+	14|14	-3|-3
chr20	17474550	17539605	BFSP1	0	-	16	-353
chr20	17550598	17588651	DSTN	0	+	17|17|10|10	800|800|-401|-401
chr20	17594322	17662928	RRBP1	0	-	6|6|5|5	-827|-827|-73|-73
chr20	17922245	17949154	SNX5	0	-	30|30	766|430
chr20	17949761	17971759	C20orf72	0	+	30	-159
chr20	18118498	18123810	PET117	0	+	12	-105
chr20	18269120	18297638	ZNF133	0	+	15|15	164|164
chr20	18364011	18447829	C20orf12	0	-	22	-89
chr20	18448032	18465284	POLR3F	0	+	22	292
chr20	18467189	18477887	RBBP9	0	-	8	11
chr20	18488606	18542058	SEC23B	0	+	24|24|24|24|24	366|-31|-53|-53|-53
chr20	18548072	18550201	LOC388789	0	+	19	61
chr20	18568555	18744558	DTD1	0	+	8	-161
chr20	18768614	18775228	HSPC072	0	-	15|15	-437|165
chr20	18774692	18776708	LOC100270804	0	+	15	-99
chr20	19997936	20014268	NAA20	0	+	16|16|16	-8|598|-8
chr20	20033157	20341346	C20orf26	0	+	16	-76
chr20	20373411	20693266	RALGAPA2	0	-	11	228
chr20	2082527	2129196	STK35	0	+	25	-544
chr20	21106623	21227256	PLK1S1	0	+	6|6|6	35|35|35
chr20	21283941	21370463	XRN2	0	+	21	-221
chr20	22541193	22559280	NCRNA00261	0	-	6|6	42|1497
chr20	22561642	22565101	FOXA2	0	-	5|18|18	-1085|49|-951
chr20	23026270	23030301	THBD	0	-	13	-176
chr20	23331372	23335408	NXT1	0	+	20	193
chr20	23355156	23402156	NAPB	0	-	8	-45
chr20	23614293	23618574	CST3	0	-	7	-293
chr20	2442280	2451499	SNRPB	0	-	20|20	-75|-75
chr20	2462466	2489778	ZNF343	0	-	15	-27
chr20	24943580	24973425	C20orf3	0	-	16	-8
chr20	24986873	25039616	ACSS1	0	-	9	-1264
chr20	25176338	25207360	ENTPD6	0	+	10|10	142|142
chr20	25228705	25278647	PYGB	0	+	14	606
chr20	25280849	25371477	ABHD12	0	-	11|11	167|167
chr20	25388322	25429191	GINS1	0	+	15	-84
chr20	25433337	25566153	NINL	0	-	5	-149
chr20	25593574	25604648	NANP	0	-	11	252
chr20	25654851	25677469	ZNF337	0	-	10	39
chr20	25990434	26002424	LOC100134868	0	+	5	-14
chr20	26188821	26188914	MIR663	0	-	22	674
chr20	2633253	2639038	NOP56	0	+	19|19	176|176
chr20	2634857	2634930	SNORD110	0	+	19	1780
chr20	2633422	2633488	MIR1292	0	+	19	345
chr20	2639042	2644843	IDH3B	0	-	18|18|18	62|62|62
chr20	251523	271390	C20orf96	0	-	11	-126
chr20	278203	280961	ZCCHC3	0	+	12|8	53|-869
chr20	2821372	2847377	VPS16	0	+	16|16	117|117
chr20	2815970	2821332	FAM113A	0	-	16	-77
chr20	2854141	3019314	PTPRA	0	+	13	331
chr20	29611878	29634007	FRG1B	0	+	15	72
chr20	30102240	30157368	HM13	0	+	10|10|10|10	-59|-59|-59|-59
chr20	30193091	30194313	ID1	0	+	31|31	61|61
chr20	30194988	30195042	MIR3193	0	+	31|24|19	1958|-149|-1351
chr20	3026674	3028895	MRPS26	0	+	13	-298
chr20	30252262	30310656	BCL2L1	0	-	24|24	586|586
chr20	30326903	30389603	TPX2	0	+	10	-52
chr20	306238	310865	SOX12	0	+	23|7	131|-1672
chr20	30532758	30539883	PDRG1	0	-	7	-8
chr20	30697308	30755061	TM9SF4	0	+	23	-133
chr20	30780306	30795546	PLAGL2	0	-	7	98
chr20	30795695	30826466	POFUT1	0	+	7|7	51|51
chr20	30865453	30922809	KIF3B	0	+	8	35
chr20	30946146	30960350	ASXL1	0	+	23|23	-42|-42
chr20	31030863	31071288	C20orf112	0	-	5|6	228|1819
chr20	31350190	31397161	DNMT3B	0	+	6|6|6	-90|-90|-90
chr20	3088219	3140540	UBOX5	0	-	19|19	-14|-14
chr20	3127166	3140532	FASTKD5	0	-	19	-6
chr20	31407698	31438210	MAPRE1	0	+	10	-158
chr20	31781410	31798268	BASE	0	+	7	1662
chr20	3171017	3185295	DDRGK1	0	-	5	-89
chr20	3190055	3204504	ITPA	0	+	11|11	-191|-191
chr20	31946646	31989337	CDK5RAP1	0	-	16|16	11|11
chr20	32077927	32237837	CBFA2T2	0	+	11	166
chr20	3208063	3219887	SLC4A11	0	-	7|7|7	190|1242|1704
chr20	32250119	32251720	C20orf144	0	+	7	-1383
chr20	32244893	32262264	NECAB3	0	-	7|7	-5|-5
chr20	32263292	32274210	E2F1	0	-	8	160
chr20	32290550	32308136	PXMP4	0	-	5|5	116|116
chr20	32319807	32380076	ZNF341	0	+	12|16	-324|-1882
chr20	32399109	32442173	CHMP4B	0	+	10	38
chr20	32581731	32668065	RALY	0	+	7|7|6|6	764|764|-293|-293
chr20	32676116	32700085	EIF2S2	0	-	12	-163
chr20	327369	335511	NRSN2	0	+	16	-1363
chr20	32868072	32891215	AHCY	0	-	12	-355
chr20	32951061	33099197	ITCH	0	+	9	-223
chr20	33104203	33128761	DYNLRB1	0	+	7	-160
chr20	33146518	33148149	MAP1LC3A	0	+	7	-70
chr20	33148346	33265089	PIGU	0	-	13	-95
chr20	33302578	33413433	NCOA6	0	-	11	-66
chr20	33432523	33460661	GGT7	0	-	8	-2
chr20	33516236	33543601	GSS	0	-	12	-62
chr20	33543703	33590239	MYH7B	0	+	12	164
chr20	33590214	33680618	TRPC4AP	0	-	19|19	149|149
chr20	33703159	33735161	EDEM2	0	-	8|8|8	10|10|10
chr20	33866724	33872594	EIF6	0	-	11|11|11	72|72|160
chr20	3229947	3388255	C20orf194	0	-	16	491
chr20	33890370	33999945	UQCC	0	-	13|13|13	-119|-119|-119
chr20	34021148	34026027	GDF5	0	-	5	977
chr20	34043222	34099802	CEP250	0	+	16	128
chr20	34129777	34145404	ERGIC3	0	+	8|8	-48|-48
chr20	34203808	34208965	SPAG4	0	+	8|5	-220|-1824
chr20	34236887	34252838	RBM12	0	-	9|9	83|83
chr20	34213967	34252848	CPNE1	0	-	9|9|9|9|9|9|9	73|73|73|73|73|73|73
chr20	34256610	34287274	NFS1	0	-	9	50
chr20	34287231	34288901	ROMO1	0	+	9	-93
chr20	34291531	34330193	RBM39	0	-	31|31	-120|-120
chr20	34359922	34538288	PHF20	0	+	11	-77
chr20	3451664	3631769	ATRN	0	+	10|10	300|300
chr20	34541545	34542428	SCAND1	0	-	23|23	-75|-75
chr20	34633541	34638882	LOC647979	0	-	12	-103
chr20	34824446	34844853	C20orf4	0	+	17	79
chr20	35089841	35157038	DLGAP4	0	+	5|5	129|429
chr20	35234166	35240960	C20orf24	0	+	16|16|16	118|118|118
chr20	35280169	35374481	NDRG3	0	-	7|7	109|109
chr20	35380194	35402230	DSN1	0	-	11|11|11|11|11	288|364|288|288|364
chr20	35412178	35492087	C20orf117	0	-	8|11	-1494|345
chr20	35520226	35580246	SAMHD1	0	-	8	-123
chr20	35626178	35724410	RBL1	0	-	16|16	5|5
chr20	35807455	35870023	RPN2	0	+	21|21	-159|-159
chr20	35729629	35807974	C20orf132	0	-	21|21|21	-360|-360|-360
chr20	35918050	35945661	MANBAL	0	+	8|8	-33|-33
chr20	361307	378201	TRIB3	0	+	12	-890
chr20	36145819	36156333	BLCAP	0	-	12|12|12|12	167|366|417|167
chr20	36322433	36500519	CTNNBL1	0	+	8	-2
chr20	36611424	36661833	TTI1	0	-	18	34
chr20	36661947	36720764	RPRD1B	0	+	18	80
chr20	36756865	36793700	TGM2	0	-	6|6	44|44
chr20	37062504	37062642	SNORA71D	0	-	23	1262
chr20	37049266	37063962	LOC388796	0	-	23|23	-58|-114
chr20	37076725	37076861	SNORA39	0	+	16	1322
chr20	37075296	37079564	SNHG11	0	+	16	-107
chr20	37101485	37207502	RALGAPB	0	+	12	106
chr20	37377096	37401089	ACTR5	0	+	5	-19
chr20	3734157	3748452	C20orf27	0	-	17	550
chr20	37554954	37581701	FAM83D	0	+	9	-60
chr20	37590980	37668365	DHX35	0	+	17|17|17	3|3|3
chr20	3758151	3762102	SPEF1	0	-	13	5
chr20	3764499	3767337	CENPB	0	-	8	159
chr20	3776400	3786759	CDC25B	0	+	21|21|21	-228|-228|-228
chr20	3801202	3805954	C20orf29	0	+	18	19
chr20	3827448	3856761	MAVS	0	+	8	133
chr20	3869485	3904501	PANK2	0	+	18|18|18|6|6|6	-222|34|755|-1439|-1183|-462
chr20	388708	411608	RBCK1	0	+	19|19	279|279
chr20	39657461	39753124	TOP1	0	+	8	124
chr20	39766160	39804357	PLCG1	0	+	9|9	400|400
chr20	39969559	39989221	LPIN3	0	+	7	-151
chr20	40031169	40247133	CHD6	0	-	5	-61
chr20	4129449	4168369	SMOX	0	+	6|6|6|6	-1202|-1202|-1202|-1202
chr20	4173736	4176599	LOC728228	0	+	5|8	1864|272
chr20	42086503	42092242	SRSF6	0	+	10|10	-240|-240
chr20	42187685	42214272	SGK2	0	+	10	224
chr20	42219578	42275861	IFT52	0	+	11	202
chr20	4201277	4229659	ADRA1D	0	-	9	444
chr20	42740336	42816218	JPH2	0	-	7|7	-62|-62
chr20	42825136	42839431	C20orf111	0	-	15	-131
chr20	42935196	42939889	FITM2	0	-	13	-90
chr20	43104546	43123244	TTPAL	0	+	8|8	-92|-92
chr20	43127900	43150726	SERINC3	0	-	11|11	-52|-52
chr20	43160435	43247677	PKIG	0	+	7|7|7	-34|-34|-34
chr20	43248163	43280376	ADA	0	-	5	-195
chr20	43343884	43356451	WISP2	0	+	6	602
chr20	43514343	43537160	YWHAB	0	+	13|13	-99|-99
chr20	43538702	43567962	PABPC1L	0	+	6	-272
chr20	43570771	43589114	TOMM34	0	-	5	71
chr20	43595119	43708591	STK4	0	+	15	-5
chr20	43991700	43997847	SYS1	0	+	13	-115
chr20	43991839	44039245	SYS1-DBNDD2	0	+	13	24
chr20	44044706	44054884	PIGT	0	+	11|11|11|11	-68|-68|-68|-68
chr20	416125	443187	TBC1D20	0	-	11	133
chr20	44420575	44440064	DNTTIP1	0	+	8	104
chr20	44402846	44420547	WFDC3	0	-	8	-76
chr20	44441254	44445594	UBE2C	0	+	8|8|8|8|8|8	-20|-20|-20|397|-20|-20
chr20	44462469	44471914	SNX21	0	+	7|7|7|7	68|68|68|68
chr20	44470360	44486035	ACOT8	0	-	12	68
chr20	44486261	44507767	ZSWIM3	0	+	12	158
chr20	44509847	44513904	ZSWIM1	0	+	7	-121
chr20	44519590	44527456	CTSA	0	+	15|15|15	-296|-296|-296
chr20	44517266	44519901	NEURL2	0	-	15	-15
chr20	44563316	44576660	PCIF1	0	+	23	30
chr20	44577292	44600833	ZNF335	0	-	24	56
chr20	44689626	44718580	NCOA5	0	-	8	-83
chr20	44978177	44993064	SLC35C2	0	-	13|13|13	-194|-194|-194
chr20	44994689	45035271	ELMO2	0	-	6|6	-11|-11
chr20	45313004	45318276	TP53RK	0	-	14	-312
chr20	45947245	45949497	LOC100131496	0	+	10|9	939|-193
chr20	45838380	45985474	ZMYND8	0	-	7|7|7|5|5|5|14|14|14	-1578|-1578|-1578|-26|-26|-26|937|937|937
chr20	46130600	46285620	NCOA3	0	+	13|13|13|13	18|18|18|18
chr20	4666796	4682233	PRNP	0	+	6|6|6|6|6	-189|-189|-189|171|-189
chr20	47538274	47653229	ARFGEF2	0	+	12	123
chr20	47662837	47713484	CSE1L	0	+	11	-241
chr20	47729877	47804904	STAU1	0	-	7|7|7|7|7	51|51|51|51|51
chr20	47835831	47860612	DDX27	0	+	11	-196
chr20	47862440	47894756	ZNFX1	0	-	17	483
chr20	47895481	47895559	SNORD12C	0	+	17	242
chr20	47897219	47897309	SNORD12	0	+	17	1980
chr20	47895176	47905788	NCRNA00275	0	+	17|17|17	-63|-525|-198
chr20	47896849	47896952	SNORD12B	0	+	17	1610
chr20	47896846	47896957	MIR1259	0	+	17	1607
chr20	47988504	48099181	KCNB1	0	-	5	1808
chr20	48249484	48330421	B4GALT5	0	-	6	81
chr20	48429249	48508772	SLC9A8	0	+	12	-52
chr20	48519930	48530276	SPATA2	0	-	13|13	1902|98
chr20	48552913	48570420	RNF114	0	+	7	-183
chr20	48599512	48605418	SNAI1	0	+	12	255
chr20	48697662	48729710	UBE2V1	0	-	5|9|9|9	-2|71|74|71
chr20	48740273	48770335	TMEM189	0	-	7|7|7	66|66|66
chr20	48697662	48770335	TMEM189-UBE2V1	0	-	7	66
chr20	48807375	48809212	CEBPB	0	+	9|6	-91|-1447
chr20	48909256	48931456	LOC284751	0	+	17	-176
chr20	49126890	49201084	PTPN1	0	+	12	126
chr20	49202648	49253426	FAM65C	0	-	5	-766
chr20	49348080	49370277	PARD6B	0	+	10	251
chr20	49411466	49493713	BCAS4	0	+	6|6|6	-60|-60|-60
chr20	49506882	49547527	ADNP	0	-	17|17|24|24	-1355|-1355|431|431
chr20	49551404	49575060	DPM1	0	-	15	495
chr20	49575362	49577820	MOCS3	0	+	15	-193
chr20	50007765	50179168	NFATC2	0	-	5	1249
chr20	50213313	50384908	ATP9A	0	-	5	-1163
chr20	50767819	50808524	ZFP64	0	-	11|11|11|11	-310|-310|-310|-310
chr20	5080488	5093733	C20orf30	0	-	24|24|24|24	-26|-26|-26|-26
chr20	5095599	5100647	PCNA	0	-	9|13	-200|538
chr20	5100231	5100615	PCNAAS	0	+	9	-216
chr20	5107481	5171987	CDS2	0	+	13	-325
chr20	463337	524482	CSNK2A1	0	-	13|13|13	33|33|33
chr20	52769987	52790516	CYP24A1	0	-	26|26	17|17
chr20	52824501	52836491	PFDN4	0	+	9	-31
chr20	54967426	54979582	CSTF1	0	+	22|22|22	-316|-36|-169
chr20	54944444	54967351	AURKA	0	-	22|22|22|22|22|22	391|391|391|391|391|391
chr20	55043646	55093942	C20orf43	0	+	10	30
chr20	55204357	55214336	TFAP2C	0	+	5	98
chr20	5525080	5591672	GPCPD1	0	-	9	95
chr20	55926617	55953518	RAE1	0	+	7|7	227|-246
chr20	55966462	55984384	RBM38	0	+	5|5	152|152
chr20	56223453	56285031	PMEPA1	0	-	8|8|8|8	152|-442|-442|-1358
chr20	56884770	56942560	RAB22A	0	+	10	128
chr20	56807832	56884495	PPP4R1L	0	-	10	147
chr20	56964174	57026156	VAPB	0	+	8|8|8	-148|-148|-148
chr20	57226327	57254580	STX16	0	+	26|26|26|26	306|306|306|306
chr20	5731042	5844556	C20orf196	0	+	13	-83
chr20	57428035	57486249	GNAS	0	+	5|5	221|221
chr20	57393973	57425958	GNASAS	0	-	5	1856
chr20	57556310	57570186	TH1L	0	+	6	6
chr20	57603733	57607422	ATP5E	0	-	14|14	-56|-34
chr20	57608200	57617901	SLMO2	0	-	7	-100
chr20	57875498	57901046	EDN3	0	+	6|6|6|6	371|371|371|371
chr20	58508818	58523701	C20orf177	0	+	7|11|11	-166|-251|-251
chr20	58438618	58507209	SYCP2	0	-	7	1775
chr20	58511893	58515352	PPP1R3D	0	-	11	342
chr20	5891973	5906003	CHGB	0	+	9	-209
chr20	5918485	5931173	TRMT6	0	-	17	33
chr20	5931297	5975829	MCM8	0	+	17|17	91|91
chr20	5987897	6020694	CRLS1	0	+	9|9	1247|88
chr20	60549854	60640866	TAF4	0	-	7	213
chr20	60697516	60710434	LSM14B	0	+	6	388
chr20	60711790	60718474	PSMA7	0	-	7	100
chr20	60718821	60757568	SS18L1	0	+	7	247
chr20	60758080	60777808	GTPBP5	0	+	10	31
chr20	60813579	60871269	OSBPL2	0	+	8|8	139|139
chr20	60878026	60883916	ADRM1	0	+	6|6|14|14|13|13	898|898|105|105|-1799|-1799
chr20	60884122	60942368	LAMA5	0	-	21	1840
chr20	60962120	60963575	RPS21	0	+	10	66
chr20	60963685	60982339	CABLES2	0	-	5|6	-1760|201
chr20	6055492	6104191	FERMT1	0	-	6	-271
chr20	61427804	61431943	C20orf20	0	+	6	19
chr20	61472467	61493115	TCFL5	0	-	7	54
chr20	61509089	61557903	DIDO1	0	-	9|9|9|11|11|11	-66|-66|-66|5|5|5
chr20	61569440	61579825	C20orf11	0	+	11	131
chr20	61826783	61847538	YTHDF1	0	-	13	-287
