# Argument List:
# Name = hot20
# peak file = hot20.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr17	80225095	80226133	24	0	0			
chr17	80245784	80246817	20	0	0			
chr17	80255101	80256456	34	0	0			
chr17	8028781	8029631	20	0	0	HES7|HES7	-|-	1796|1796
chr17	8041808	8043202	33	0	0			
chr17	80452166	80452982	21	0	0			
chr17	8056318	8058146	21	0	0	PER1	-	1479
chr17	8059368	8060506	28	0	0			
chr17	8076449	8077439	27	0	0			
chr17	8088939	8091513	56	0	0			
chr17	8123943	8125180	36	0	0			
chr17	8125318	8127212	31	0	0	C17orf44	-	-1096
chr17	8129315	8130712	27	0	0			
chr17	8286209	8287323	27	0	0	RPL26	-	201
chr17	899618	900683	27	0	0	TIMM22	+	206
chr17	9739223	9739852	20	0	0			
chr17	9741024	9741946	26	0	0			
chr17	9745160	9746195	26	0	0			
chr18	11856903	11857977	25	0	0			
chr18	24155088	24156348	21	0	0			
chr18	56451588	56453256	28	0	0			
chr18	56455828	56456950	22	0	0			
chr18	67872599	67873550	26	0	0	RTTN	-	112
chr18	68039671	68040890	24	0	0			
chr18	8341382	8342283	22	0	0			
chr19	1020841	1021966	27	0	0	C19orf6|C19orf6	-|-	262|262
chr19	10764263	10765587	26	0	0	ILF3|ILF3|ILF3|ILF3|ILF3|LOC147727	+|+|+|+|+|-	11|11|11|11|11|377
chr19	10946278	10947578	20	0	0	TMED1	-	-55
chr19	1383118	1384198	24	0	0	NDUFS7	+	224
chr19	14116391	14118061	21	0	0	RFX1	-	92
chr19	18490813	18491952	24	0	0			
chr19	2578801	2579866	20	0	0			
chr19	28284191	28285928	20	0	0	LOC148189	-	211
chr19	32836209	32837232	22	0	0	ZNF507|ZNF507	+|+	-207|-207
chr19	32863769	32865195	34	0	0			
chr19	33182144	33184125	22	0	0	NUDT19	+	-268
chr19	33462576	33463505	23	0	0	CCDC123|C19orf40	-|+	171|107
chr19	33531994	33532762	23	0	0			
chr19	33667423	33668841	33	0	0			
chr19	34286125	34287548	21	0	0	KCTD15|KCTD15|KCTD15	+|+|+	914|914|914
chr19	34849702	34851266	22	0	0			
chr19	35167772	35169137	31	0	0	ZNF302|ZNF302	+|+	112|112
chr19	35224370	35225724	20	0	0	ZNF181|ZNF181	+|+	432|432
chr19	35490049	35491518	20	0	0	GRAMD1A|GRAMD1A	+|+	462|462
chr19	35496719	35498018	31	0	0			
chr19	36207356	36209169	40	0	0	MLL4	+	658
chr19	36421897	36422962	22	0	0			
chr19	36544618	36546661	31	0	0	WDR62|THAP8|WDR62	+|-|+	143|-25|143
chr19	36605386	36607203	30	0	0	TBCB|POLR2I	+|-	-407|88
chr19	36618546	36619461	22	0	0			
chr19	36630159	36632133	29	0	0	CAPNS1|CAPNS1	+|+	-229|-229
chr19	36705137	36706371	31	0	0	ZNF565|ZNF146|ZNF146|ZNF146|ZNF565	-|+|+|+|-	-232|-251|-251|-251|188
chr19	37018916	37020034	21	0	0	ZNF260|ZNF260|ZNF260|ZNF260	-|-|-|-	227|227|227|227
chr19	37157445	37158048	20	0	0	ZNF461	-	7
chr19	37708552	37709445	20	0	0			
chr19	37957554	37958713	21	0	0	ZNF570|ZNF569	+|-	1848|-206
chr19	38396512	38398686	21	0	0	SIPA1L3|WDR87	+|-	268|282
chr19	38422520	38423397	23	0	0			
chr19	38431930	38433540	33	0	0			
chr19	38489602	38490674	20	0	0			
chr19	38791155	38791982	27	0	0			
chr19	38794439	38796042	28	0	0	C19orf33	+	-437
chr19	38826042	38828057	28	0	0	CATSPERG	+	-607
chr19	38864862	38865922	32	0	0	PSMD8	+	-203
chr19	39034340	39035491	28	0	0			
chr19	39109115	39110150	24	0	0	MAP4K1|MAP4K1|EIF3K	-|-|+	989|989|89
chr19	39148232	39149729	22	0	0			
chr19	39173754	39175548	43	0	0			
chr19	39321713	39323011	26	0	0	ECH1	-	-135
chr19	39339038	39343767	66	0	0	HNRNPL|HNRNPL	-|-	-1577|785
chr19	39389957	39391186	28	0	0	NFKBIB|SIRT2|NFKBIB|SIRT2|SIRT2	+|-|+|-|-	43|69|43|108|69
chr19	39420632	39422305	30	0	0	SARS2|SARS2|MRPS12|MRPS12|MRPS12	-|-|+|+|+	-68|-68|125|-121|125
chr19	39465598	39467664	35	0	0	FBXO17	-	251
chr19	39832126	39833379	26	0	0	SAMD4B	+	355
chr19	39881127	39882553	21	0	0	MED29|PAF1	+|-	122|161
chr19	39891710	39893688	25	0	0			
chr19	39902372	39903811	31	0	0	PLEKHG2	+	658
chr19	39921173	39922121	20	0	0			
chr19	39926281	39927349	26	0	0	RPS16	-	197
chr19	39935827	39936704	23	0	0	SUPT5H|SUPT5H|SUPT5H|SUPT5H	+|+|+|+	-80|-80|-80|22
chr19	39970881	39972098	25	0	0	TIMM50	+	-438
chr19	40324023	40325140	23	0	0	DYRK1B|DYRK1B|DYRK1B	-|-|-	-260|-260|-260
chr19	40476354	40477384	28	0	0	PSMC4|PSMC4	+|+	203|203
chr19	40501605	40503431	22	0	0	ZNF546	+	424
chr19	40696325	40698128	21	0	0	MAP3K10	+	424
chr19	40854092	40854906	20	0	0	PLD3|PLD3|C19orf47	+|+|-	-168|-168|206
chr19	40926427	40927516	24	0	0			
chr19	40948568	40951086	31	0	0	SERTAD3|SERTAD3	-|-	1322|-455
chr19	41220755	41225295	61	0	0	ADCK4|ITPKC	-|+	235|-18
chr19	41256056	41257913	36	0	0	SNRPA|C19orf54	+|-	-226|1156
chr19	41283053	41284726	20	0	0	RAB4B	+	281
chr19	41303878	41305384	22	0	0	EGLN2|EGLN2	+|+	1549|416
chr19	41426685	41427779	39	0	0			
chr19	41731412	41732682	25	0	0			
chr19	41767803	41768775	20	0	0	HNRNPUL1|HNRNPUL1	+|+	1830|101
chr19	41768826	41770747	32	0	0	HNRNPUL1|HNRNPUL1	+|+	333|-1396
chr19	41815830	41816636	27	0	0	CCDC97	+	-140
chr19	41858268	41860471	30	0	0	TGFB1	-	-462
chr19	41869459	41870828	20	0	0	TMEM91|B9D2	+|-	-273|65
chr19	41902978	41904077	28	0	0	BCKDHA|BCKDHA|EXOSC5	+|+|-	166|166|271
chr19	41945163	41946211	22	0	0	ATP5SL|ATP5SL|ATP5SL|ATP5SL|ATP5SL|ATP5SL|ATP5SL	-|-|-|-|-|-|-	206|206|-156|-156|-156|-156|-156
chr19	42363233	42364596	32	0	0	RPS19	+	73
chr19	42375855	42377866	25	0	0			
chr19	42387728	42388737	22	0	0	ARHGEF1|ARHGEF1|ARHGEF1	+|+|+	-966|-966|213
chr19	42461791	42464161	34	0	0	RABAC1	-	-552
chr19	4246643	4247804	24	0	0	CCDC94	+	-113
chr19	42579147	42581374	24	0	0	ZNF574	+	29
chr19	42746381	42747788	33	0	0	GSK3A	-	348
chr19	42748616	42749560	20	0	0			
chr19	42772117	42773622	26	0	0			
chr19	42783824	42784960	24	0	0			
chr19	42829049	42830051	20	0	0	MEGF8	+	210
chr19	44099877	44101091	22	0	0	IRGQ|ZNF576|ZNF576	-|+|+	197|253|59
chr19	44258574	44260037	29	0	0	C19orf61	-	163
chr19	45187963	45188765	23	0	0			
chr19	45197417	45199179	23	0	0			
chr19	45221633	45222529	23	0	0			
chr19	45227056	45228900	24	0	0			
chr19	45240387	45241307	22	0	0			
chr19	45244573	45246261	24	0	0			
chr19	45250486	45252265	26	0	0	BCL3	+	602
chr19	45347806	45349861	30	0	0	PVRL2|PVRL2	+|+	559|559
chr19	45393365	45395178	29	0	0	TOMM40|TOMM40|TOMM40	+|+|+	205|205|205
chr19	45457720	45458935	32	0	0	CLPTM1	+	310
chr19	45594169	45595347	27	0	0			
chr19	45595889	45596723	20	0	0			
chr19	45680981	45682524	25	0	0	TRAPPC6A|BLOC1S3	-|+	267|250
chr19	45908060	45910312	39	0	0	PPP1R13L|PPP1R13L|CD3EAP	-|-|+	-421|874|280
chr19	45926562	45928063	32	0	0	ERCC1|ERCC1|ERCC1	-|-|-	135|135|492
chr19	45958899	45959730	21	0	0			
chr19	45981516	45982665	26	0	0			
chr19	46009466	46011050	23	0	0	VASP	+	429
chr19	46194737	46196363	22	0	0	QPCTL|SNRPD2|QPCTL|SNRPD2	+|-|+|-	190|107|190|107
chr19	46271504	46273305	21	0	0	SIX5	-	-93
chr19	46365516	46366977	21	0	0	FOXA3|SYMPK	+|-	1271|-302
chr19	46388924	46390416	21	0	0	IRF2BP1	-	294
chr19	47103617	47104850	22	0	0	CALM3	+	278
chr19	47289199	47292127	38	0	0	SLC1A5|SLC1A5	-|-	118|-1179
chr19	47353396	47354639	25	0	0	AP2S1|AP2S1	-|-	-186|-186
chr19	47362978	47364547	22	0	0			
chr19	47615033	47616726	27	0	0	ZC3H4	-	-1130
chr19	47633517	47634498	20	0	0	SAE1|SAE1|SAE1|SAE1	+|+|+|+	72|72|72|107
chr19	47729200	47732396	39	0	0	MIR3190|MIR3191	+|-	-600|522
chr19	47776613	47778484	20	0	0	PRR24	+	593
chr19	47852060	47853147	23	0	0	DHX34	+	-66
chr19	48017922	48019149	24	0	0	NAPA	-	38
chr19	48246287	48247272	28	0	0			
chr19	48248400	48249236	22	0	0	GLTSCR2	+	-26
chr19	48706462	48707924	20	0	0			
chr19	48900794	48904145	29	0	0			
chr19	49056966	49058065	22	0	0			
chr19	49071475	49072337	20	0	0			
chr19	49087226	49087974	21	0	0			
chr19	49122107	49123247	29	0	0	RPL18|SPHK2	-|+	244|-130
chr19	49465262	49466061	21	0	0			
chr19	49468162	49469543	23	0	0	FTL	+	-287
chr19	49469554	49471719	33	0	0			
chr19	49496250	49497469	23	0	0	GYS1|GYS1|RUVBL2|GYS1	-|-|+|-	249|249|296|249
chr19	49955972	49957480	20	0	0	ALDH16A1|PIH1D1|ALDH16A1	+|-|+	-254|1611|-254
chr19	49998971	50000224	20	0	0	RPS11|SNORD35B	+|+	36|1378
chr19	50083426	50084225	22	0	0	PRRG2|NOSIP	+|-	761|22
chr19	50179328	50181577	31	0	0	PRMT1|PRMT1|PRMT1	+|+|+	43|43|43
chr19	50379422	50381895	47	0	0	AKT1S1|AKT1S1|TBC1D17|TBC1D17|AKT1S1	-|-|+|+|-	14|46|23|23|80
chr19	50431716	50433712	20	0	0	NUP62|ATF5|ATF5|NUP62|NUP62|NUP62|NUP62|IL4I1	-|+|+|-|-|-|-|-	-85|-315|-756|-59|-274|-74|-74|-48
chr19	506533	508186	23	0	0	C19orf20	+	137
chr19	50879328	50880272	23	0	0	NR1H2	+	-116
chr19	51296999	51298816	22	0	0			
chr19	51307316	51308655	26	0	0	C19orf48|C19orf48	-|-	11|13
chr19	51869237	51871591	23	0	0	ETFB|CLDND2	-|-	742|-1843
chr19	54367313	54369868	22	0	0	MYADM	+	1020
chr19	54370415	54373183	22	0	0	MYADM|MYADM|MYADM|MYADM	+|+|+|+	981|-663|860|-663
chr19	54511449	54512396	23	0	0			
chr19	54618516	54619413	20	0	0	TFPT|PRPF31	-|+	-91|-175
chr19	54703928	54705539	27	0	0	RPS9	+	-8
chr19	54711749	54714437	24	0	0			
chr19	55628673	55630440	20	0	0	PPP1R12C	-	629
chr19	55727656	55728774	25	0	0			
chr19	55769995	55771139	25	0	0	PPP6R1	-	529
chr19	56060607	56061928	21	0	0			
chr19	56092033	56093917	36	0	0	ZNF579	-	764
chr19	56110493	56112271	26	0	0	FIZ1|ZNF524	-|+	489|347
chr19	56145998	56146646	22	0	0			
chr19	56154064	56155243	21	0	0	ZNF580|ZNF580|ZNF581	+|+|+	-1191|-1236|332
chr19	56164836	56166300	22	0	0	U2AF2|U2AF2	+|+	-153|-153
chr19	56631592	56633146	21	0	0	ZNF787	-	-280
chr19	5719796	5720986	21	0	0	LONP1|TMEM146	-|+	215|296
chr19	57790974	57792592	25	0	0	ZNF460	+	69
chr19	5790413	5791517	21	0	0	DUS3L|DUS3L	-|-	-284|-284
chr19	58838161	58838974	23	0	0	ZSCAN22	+	-183
chr19	58873495	58874522	26	0	0	ZNF497	-	-112
chr19	58891879	58892953	23	0	0	ZNF837|ZNF837	-|-	27|27
chr19	58897883	58898891	24	0	0	RPS5	+	248
chr19	58987004	58987864	20	0	0	ZNF446	+	360
chr19	59010309	59011496	27	0	0			
chr19	59030754	59031862	29	0	0	ZBTB45	-	387
chr19	59069386	59071470	26	0	0	UBE2M|LOC100131691	-|+	85|124
chr19	59083921	59085561	22	0	0	MZF1|MZF1	-|-	-201|-201
chr2	101696632	101697324	21	0	0			
chr2	101741299	101742340	20	0	0			
chr2	10544896	10547080	26	0	0			
chr2	10547620	10549022	22	0	0			
chr2	110858307	110859962	23	0	0			
chr2	110863476	110864717	29	0	0			
chr2	112456239	112457124	21	0	0			
chr2	113032693	113034147	24	0	0	ZC3H6	+	-243
chr2	113997619	113999048	25	0	0			
chr2	11529663	11530679	22	0	0			
chr2	11605477	11606660	27	0	0	E2F6|E2F6|E2F6|E2F6|E2F6	-|-|-|-|-	-229|-229|-229|-229|-229
chr2	118571862	118572615	23	0	0	DDX18	+	16
chr2	121156560	121157824	21	0	0			
chr2	121691776	121693834	34	0	0			
chr2	122287575	122288914	21	0	0	RNU4ATAC	+	211
chr2	122406604	122408039	25	0	0	CLASP1|CLASP1|CLASP1	-|-|-	269|269|269
chr2	131099507	131100762	21	0	0	CCDC115|IMP4	-|+	212|354
chr2	153031655	153032824	24	0	0	STAM2	-	-267
chr2	153573612	153575405	24	0	0	PRPF40A|ARL6IP6|ARL6IP6	-|+|+	533|-86|-86
chr2	15731655	15732575	20	0	0	DDX1	+	-346
chr2	161126129	161127216	20	0	0			
chr2	171784523	171786074	20	0	0	GORASP2	+	412
chr2	172289391	172291588	21	0	0	DCAF17|METTL8|DCAF17|DCAF17	+|-|+|+	271|-823|271|271
chr2	173913449	173914536	26	0	0			
chr2	178127984	178128627	21	0	0	NFE2L2|NFE2L2|NFE2L2	-|-|-	-312|-312|-1554
chr2	183988702	183989889	21	0	0	NUP35	+	-213
chr2	190305540	190306547	20	0	0	WDR75	+	115
chr2	191884806	191886288	25	0	0			
chr2	192731331	192732625	24	0	0			
chr2	196385221	196386031	25	0	0			
chr2	197664081	197664781	20	0	0	GTF3C3	-	6
chr2	198363463	198365405	24	0	0	HSPD1|HSPE1|HSPD1	-|+|-	-206|286|-564
chr2	200819966	200820849	23	0	0	C2orf60|C2orf47|C2orf60	-|+|-	-52|-368|-52
chr2	201676088	201677795	20	0	0	BZW1	+	-295
chr2	201753682	201754842	25	0	0	NIF3L1|NIF3L1|NIF3L1|PPIL3|PPIL3	+|+|+|-|-	-213|-213|-155|413|413
chr2	201936096	201937157	22	0	0	NDUFB3|FAM126B	+|-	-165|234
chr2	207023881	207025112	22	0	0	EEF1B2|EEF1B2|NDUFS1|EEF1B2	+|+|-|+	-179|-179|309|-179
chr2	216973575	216974521	20	0	0	XRCC5	+	-29
chr2	219260522	219261974	21	0	0			
chr2	220362528	220363914	22	0	0	GMPPA|GMPPA	+|+	365|395
chr2	224821859	224822453	22	0	0	MRPL44	+	-36
chr2	228272121	228272928	20	0	0			
chr2	228682607	228683911	40	0	0			
chr2	230785845	230787813	23	0	0	TRIP12|FBXO36	-|+	174|377
chr2	232526515	232527744	21	0	0			
chr2	232570790	232572356	26	0	0	PTMA|PTMA	+|+	1661|1661
chr2	232578449	232580381	21	0	0	MIR1244-1|MIR1244-2|MIR1244-3	+|+|+	-1392|-1392|-1392
chr2	232650811	232651776	21	0	0	COPS7B	+	-132
chr2	233414669	233416038	21	0	0	EIF4E2|TIGD1	+|-	3|127
chr2	233852586	233853689	22	0	0			
chr2	234159896	234160635	20	0	0	ATG16L1|ATG16L1|ATG16L1|ATG16L1|ATG16L1	+|+|+|+|+	-49|-49|-49|-49|-49
chr2	234322059	234323429	23	0	0			
chr2	234395248	234396234	20	0	0			
chr2	234608328	234609302	20	0	0			
chr2	235111601	235112395	21	0	0			
chr2	235166700	235167467	23	0	0			
chr2	235271535	235272270	20	0	0			
chr2	235588232	235589207	21	0	0			
chr2	235889724	235890852	20	0	0			
chr2	238409362	238410048	24	0	0			
chr2	238410649	238411623	22	0	0			
chr2	239198120	239199311	20	0	0	PER2	-	1508
chr2	239592795	239594064	28	0	0			
chr2	242253890	242255979	29	0	0	SEPT2|SEPT2|SEPT2|HDLBP|SEPT2	+|+|+|-|+	-212|346|346|-320|-212
chr2	24298944	24299845	26	0	0	SF3B14	-	80
chr2	24305614	24308531	34	0	0	TP53I3|TP53I3	-|-	-656|-583
chr2	26220413	26221138	22	0	0			
chr2	26234647	26235957	32	0	0			
chr2	26255997	26257884	23	0	0	RAB10	+	-212
chr2	26467204	26468577	22	0	0	HADHA|HADHB	-|+	296|-275
chr2	27273338	27274716	43	0	0	AGBL5|AGBL5	+|+	463|463
chr2	27579093	27580339	29	0	0	GTF3C2|GTF3C2	-|-	-152|-152
chr2	27592824	27594610	28	0	0	EIF2B4|SNX17|EIF2B4|EIF2B4	-|+|-|-	393|-329|393|798
chr2	27886139	27887170	25	0	0	SUPT7L|SLC4A1AP	-|+	205|-317
chr2	27946002	27947308	22	0	0			
chr2	28021672	28022576	24	0	0			
chr2	28612577	28614927	20	0	0			
chr2	28806600	28807612	24	0	0			
chr2	28973777	28975646	20	0	0	PPP1CB|PPP1CB	+|+	-86|-98
chr2	29117108	29118880	24	0	0	WDR43	+	-462
chr2	30497385	30498041	20	0	0			
chr2	32235800	32236659	21	0	0	MEMO1|MEMO1	-|-	531|531
chr2	32390510	32391366	22	0	0	SLC30A6|SLC30A6|SLC30A6|SLC30A6	+|+|+|+	-29|-29|-29|-29
chr2	32581469	32583268	21	0	0	BIRC6	+	-273
chr2	3380935	3382086	21	0	0	TSSC1|TTC15	-|+	-143|1935
chr2	3622488	3623232	23	0	0	RPS7	+	-8
chr2	36624315	36625673	26	0	0			
chr2	38029470	38031074	20	0	0			
chr2	38892772	38893565	20	0	0	GALM	+	-117
chr2	38977457	38979160	25	0	0	SRSF7|SRSF7	-|-	-328|-328
chr2	39351169	39351992	22	0	0			
chr2	42359596	42360722	22	0	0			
chr2	43036892	43038047	25	0	0			
chr2	43822604	43823661	20	0	0	THADA|THADA	-|-	19|-53
chr2	43861658	43862419	20	0	0			
chr2	44222811	44223788	25	0	0	LRPPRC	-	155
chr2	44518269	44519242	27	0	0			
chr2	45877016	45878550	25	0	0	PRKCE	+	1259
chr2	46163251	46163992	22	0	0			
chr2	46165666	46166463	23	0	0			
chr2	46219123	46220051	23	0	0			
chr2	46542124	46543094	25	0	0			
chr2	46875123	46876195	21	0	0			
chr2	47082209	47083008	25	0	0			
chr2	47193681	47195714	25	0	0			
chr2	47261101	47262066	22	0	0			
chr2	47303427	47305148	28	0	0			
chr2	47402739	47404333	32	0	0	CALM2	-	-204
chr2	47418863	47419433	21	0	0			
chr2	47496532	47497529	20	0	0			
chr2	48338211	48339515	23	0	0			
chr2	55275459	55278805	51	0	0	RTN4|RTN4|RTN4|RTN4	-|-|-|-	-602|-602|-602|806
chr2	55458930	55460358	30	0	0	RPS27A|C2orf63|RPS27A|RPS27A|C2orf63	+|-|+|+|-	-606|-55|169|-104|195
chr2	55496035	55496690	21	0	0	MTIF2|MTIF2	-|-	47|-22
chr2	55646366	55647555	20	0	0	CCDC88A|CCDC88A	-|-	-97|-97
chr2	55844441	55845439	23	0	0	SMEK2|SMEK2	-|-	144|144
chr2	61244006	61245142	33	0	0	PEX13|PUS10	+|-	237|-791
chr2	61990761	61992126	22	0	0			
chr2	62080823	62082258	21	0	0	FAM161A	-	262
chr2	62797013	62798078	23	0	0			
chr2	62805017	62805877	21	0	0			
chr2	62805927	62806985	21	0	0			
chr2	62881007	62882033	20	0	0			
chr2	63815287	63816400	20	0	0	MDH1|C2orf86	+|-	278|-8
chr2	64067508	64069622	24	0	0	UGP2|UGP2	+|+	-468|448
chr2	65546929	65547983	21	0	0			
chr2	67788560	67789224	20	0	0			
chr2	68384372	68385326	26	0	0	PNO1|WDR92	+|-	155|193
chr2	69198535	69199514	24	0	0			
chr2	69480865	69481610	21	0	0			
chr2	70007972	70009046	21	0	0			
chr2	70120748	70121376	20	0	0	SNRNP27	+	27
chr2	70313111	70315004	35	0	0	PCBP1|LOC400960	+|-	527|-90
chr2	70369182	70370403	26	0	0			
chr2	70417311	70418512	23	0	0	C2orf42	-	-240
chr2	70475387	70476466	20	0	0	TIA1|TIA1	-|-	147|147
chr2	71295145	71296250	23	0	0	NAGK	+	-290
chr2	71356956	71358043	28	0	0	MPHOSPH10|MCEE	+|-	-56|105
chr2	73964173	73964950	21	0	0	TPRKB	-	44
chr2	74153616	74154366	20	0	0	DGUOK|DGUOK	+|+	-39|-39
chr2	74681735	74682531	23	0	0	INO80B	+	65
chr2	74709784	74710723	23	0	0	TTC31|CCDC142|TTC31	+|-|+	-54|-104|-54
chr2	85185119	85187442	27	0	0			
chr2	85647678	85649212	33	0	0			
chr2	85765520	85766652	23	0	0	MAT2A	+	201
chr2	85968674	85970126	31	0	0			
chr2	86332482	86333678	21	0	0	POLR1A|PTCD3	-|+	-198|224
chr2	86421712	86423101	20	0	0	IMMT|IMMT|IMMT	-|-|-	-487|-487|-487
chr2	86667585	86668817	28	0	0	KDM3A|KDM3A	+|+	382|69
chr2	8773808	8774533	22	0	0			
chr2	9427616	9428884	21	0	0			
chr2	95830954	95831845	20	0	0	ZNF2|ZNF2	+|+	-217|-217
chr2	97303167	97304664	22	0	0	KIAA1310|KIAA1310	-|-	-200|-200
chr2	99797266	99797917	22	0	0	MITD1|MRPL30	-|+	99|-14
chr2	99952457	99954174	27	0	0	TXNDC9|EIF5B	-|+	455|518
chr20	10231392	10232118	23	0	0			
chr20	10413888	10416266	41	0	0	C20orf94|MKKS	+|-	873|211
chr20	1098823	1099528	24	0	0	PSMF1	+	64
chr20	11188268	11189042	20	0	0			
chr20	13765264	13765877	20	0	0	C20orf7|ESF1|C20orf7|C20orf7	+|-|+|+	101|38|101|101
chr20	14859506	14860442	23	0	0			
chr20	14966638	14967835	21	0	0			
chr20	17949003	17950838	30	0	0	SNX5|C20orf72|SNX5	-|+|-	766|-159|430
chr20	18447148	18448333	22	0	0	C20orf12|POLR3F	-|+	-89|292
chr20	18487543	18488938	24	0	0	SEC23B|SEC23B|SEC23B|SEC23B|SEC23B	+|+|+|+|+	366|-31|-53|-53|-53
chr20	2081951	2084191	25	0	0	STK35	+	-544
chr20	21283603	21284721	21	0	0	XRN2	+	-221
chr20	22392052	22393181	20	0	0			
chr20	22756097	22756866	21	0	0			
chr20	23330246	23332112	20	0	0	NXT1	+	193
chr20	2450955	2451894	20	0	0	SNRPB|SNRPB	-|-	-75|-75
chr20	25218134	25219716	25	0	0			
chr20	25289270	25292267	57	0	0			
chr20	26188760	26190416	22	0	0	MIR663	-	674
chr20	30191868	30194192	31	0	0	ID1|ID1|MIR3193	+|+|+	61|61|1958
chr20	30194602	30195672	24	0	0	MIR3193	+	-149
chr20	30310369	30312115	24	0	0	BCL2L1|BCL2L1	-|-	586|586
chr20	304804	307411	23	0	0	SOX12	+	131
chr20	30697033	30697850	23	0	0	TM9SF4	+	-133
chr20	30945306	30947071	23	0	0	ASXL1|ASXL1	+|+	-42|-42
chr20	33850844	33851969	24	0	0			
chr20	33863351	33866224	20	0	0			
chr20	33893394	33894384	22	0	0			
chr20	34329260	34330887	31	0	0	RBM39|RBM39	-|-	-120|-120
chr20	34541907	34542800	23	0	0	SCAND1|SCAND1	-|-	-75|-75
chr20	35806376	35808853	21	0	0	RPN2|RPN2|C20orf132|C20orf132|C20orf132	+|+|-|-|-	-159|-159|-360|-360|-360
chr20	37063476	37064332	23	0	0	SNORA71D|LOC388796|LOC388796	-|-|-	1262|-58|-114
chr20	3776087	3777169	21	0	0	CDC25B|CDC25B|CDC25B	+|+|+	-228|-228|-228
chr20	3787147	3789207	31	0	0			
chr20	39631550	39632805	24	0	0			
chr20	40321245	40322555	25	0	0			
chr20	4116072	4117723	30	0	0			
chr20	4151034	4153564	26	0	0			
chr20	42999020	42999940	20	0	0			
chr20	44562098	44564474	23	0	0	PCIF1	+	30
chr20	44600324	44601455	24	0	0	ZNF335	-	56
chr20	4554052	4555135	20	0	0			
chr20	45962675	45963325	20	0	0			
chr20	46092954	46093716	23	0	0			
chr20	48200015	48201057	22	0	0			
chr20	48384708	48385471	26	0	0			
chr20	48782307	48783035	22	0	0			
chr20	48924652	48926670	29	0	0			
chr20	49016443	49017740	20	0	0			
chr20	49056926	49057930	24	0	0			
chr20	49547307	49548609	24	0	0	ADNP|ADNP	-|-	431|431
chr20	50366099	50367204	22	0	0			
chr20	5093150	5094264	24	0	0	C20orf30|C20orf30|C20orf30|C20orf30	-|-|-|-	-26|-26|-26|-26
chr20	52237808	52238867	20	0	0			
chr20	52724007	52724815	20	0	0			
chr20	52740085	52740861	21	0	0			
chr20	52749065	52750402	22	0	0			
chr20	52767130	52769109	20	0	0			
chr20	52789171	52791896	26	0	0	CYP24A1|CYP24A1	-|-	17|17
chr20	54966934	54968550	22	0	0	CSTF1|CSTF1|CSTF1|AURKA|AURKA|AURKA|AURKA|AURKA|AURKA	+|+|+|-|-|-|-|-|-	-316|-36|-169|391|391|391|391|391|391
chr20	55362424	55363861	34	0	0			
chr20	56323027	56324410	20	0	0			
chr20	57225436	57226607	26	0	0	STX16|STX16|STX16|STX16	+|+|+|+	306|306|306|306
chr20	60942929	60945487	21	0	0	LAMA5	-	1840
chr20	62259543	62260315	20	0	0	GMEB2	-	1548
chr20	62289376	62290263	20	0	0	RTEL1|RTEL1	+|+	-173|-173
chr21	16816395	16817546	21	0	0			
chr21	39511667	39512681	25	0	0			
chr21	44762752	44764847	29	0	0			
chr21	44838603	44839840	24	0	0			
chr21	44922235	44924178	25	0	0			
chr21	44936125	44937353	25	0	0			
chr21	45147354	45148970	22	0	0			
chr22	30591779	30593083	29	0	0			
chr22	30601191	30602239	21	0	0			
chr22	37427925	37429383	22	0	0			
chr22	37592780	37594923	24	0	0			
chr22	39915702	39917076	25	0	0	ATF4|ATF4	+|+	179|179
chr22	41864382	41865416	21	0	0	ACO2|PHF5A	+|-	229|191
chr22	43010468	43011774	24	0	0	POLDIP3|POLDIP3|RNU12	-|-|+	159|159|129
chr22	45999986	46001671	34	0	0			
chr22	46034624	46035749	23	0	0			
chr22	46104982	46106297	20	0	0			
chr22	50963560	50965694	22	0	0	SCO2|SCO2|SCO2|SCO2	-|-|-|-	-241|53|594|593
chr3	10067813	10068670	20	0	0	FANCD2|FANCD2|CIDECP	+|+|-	-129|-129|421
chr3	105105876	105106724	22	0	0			
chr3	112279809	112281237	22	0	0	SLC35A5|ATG3	+|-	371|38
chr3	112372184	112373259	23	0	0			
chr3	112709369	112710378	20	0	0	GTPBP8|GTPBP8	+|+	-74|-74
chr3	119187195	119188403	21	0	0	KTELC1|KTELC1	+|+	-15|-15
chr3	124556465	124557220	27	0	0			
chr3	124597249	124598245	33	0	0			
chr3	12598199	12599099	20	0	0	MKRN2	+	-56
chr3	134045629	134047439	24	0	0			
chr3	134203720	134205418	24	0	0	CEP63|CEP63|CEP63|ANAPC13|CEP63|ANAPC13|ANAPC13	+|+|+|-|+|-|-	5|5|327|-294|477|-296|-262
chr3	141085059	141086538	21	0	0			
chr3	141086792	141087950	24	0	0			
chr3	142297243	142298274	23	0	0	ATR	-	90
chr3	142720022	142720862	25	0	0	SR140|LOC100289361	+|-	-71|133
chr3	149057655	149058494	20	0	0			
chr3	149095090	149095926	21	0	0	TM4SF1	-	-60
chr3	149470014	149470748	22	0	0	COMMD2	-	95
chr3	151484069	151484836	20	0	0			
chr3	151743650	151744420	20	0	0			
