# Argument List:
# Name = wgEncodeHaibTfbsK562Atf3V0416101PkRep2
# peak file = ../HaibTfbsK562Atf3V0416101Pk/wgEncodeHaibTfbsK562Atf3V0416101PkRep2.bed.broadPeak
# gene pos to peak = up,down
# distance = 2000 bp
# genome = hg19.refGene
# Output symbol as gene name = False
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr19	18367905	18385319	NM_025249	0	-	peak6319	497
chr19	18390562	18392432	NM_005354	0	-	peak6320|peak6321	-1954|-20
chr19	18392886	18392971	NR_036155	0	+	peak6321	474
chr19	18496967	18499986	NM_004864	0	+	peak6327	-45
chr19	18497371	18497444	NR_036156	0	+	peak6327	359
chr19	18553474	18632937	NM_006532	0	-	peak6330	263
chr19	18642567	18654383	NM_012181	0	-	peak6331	543
chr19	18794424	18893142	NM_001098482	0	+	peak6333	19
chr19	18794424	18893142	NM_015321	0	+	peak6333	19
chr19	19103176	19144380	NM_001017392	0	-	peak6336	104
chr19	19101696	19144380	NM_014884	0	-	peak6336	104
chr19	19144470	19168978	NM_033415	0	+	peak6336	-14
chr19	19174802	19223704	NM_178526	0	+	peak6337	1376
chr19	19256375	19281098	NM_001145785	0	-	peak6338	1896
chr19	1941160	1981334	NM_001319	0	+	peak6043	375
chr19	20011721	20046382	NM_031218	0	+	peak6344	646
chr19	2236815	2248677	NM_007165	0	+	peak6050	224
chr19	2233154	2236328	NM_018049	0	-	peak6050	263
chr19	2269519	2273486	NM_004152	0	+	peak6052	-1325
chr19	2328628	2355099	NM_001077238	0	+	peak6055	14
chr19	2321521	2328614	NM_016199	0	-	peak6055	0
chr19	2328628	2355099	NM_152988	0	+	peak6055	14
chr19	2389783	2426085	NM_182973	0	+	peak6057	1968
chr19	24097683	24106516	NM_001190829	0	+	peak6356	165
chr19	2425621	2427875	NM_012458	0	-	peak6058	65
chr19	2476122	2478257	NM_015675	0	+	peak6059	1356
chr19	2714564	2721390	NM_145173	0	-	peak6065	1814
chr19	2732524	2740074	NM_144564	0	-	peak6066	-778
chr19	2734524	2740074	NM_213568	0	-	peak6066	-778
chr19	2754711	2783354	NM_003021	0	-	peak6068	19
chr19	28281401	28284848	NR_027301	0	-	peak6358	-1558
chr19	2867332	2878501	NM_024967	0	+	peak6069	1700
chr19	2933216	2944969	NM_021217	0	-	peak6071	352
chr19	2997636	3047633	NM_001144761	0	-	peak6074	140
chr19	3178735	3180329	NM_003775	0	+	peak6076	1443
chr19	3366572	3463602	NM_005597	0	+	peak6079	273
chr19	33864608	33873591	NM_001806	0	+	peak6381	-375
chr19	3506294	3536755	NM_016263	0	+	peak6085|peak6086	250|-1247
chr19	35521591	35531352	NM_001037	0	+	peak6388	316
chr19	35521591	35525174	NM_199037	0	+	peak6388	316
chr19	3538264	3557571	NM_001042680	0	-	peak6089	700
chr19	3538264	3557571	NM_021731	0	-	peak6089	700
chr19	3544197	3557571	NM_174983	0	-	peak6089	700
chr19	35615416	35626178	NM_139284	0	-	peak6390	398
chr19	35739558	35758865	NM_015925	0	+	peak6392	917
chr19	35739558	35758865	NM_205834	0	+	peak6392	917
chr19	35739558	35758865	NM_205835	0	+	peak6392	917
chr19	36103645	36116251	NM_015302	0	+	peak6398	38
chr19	36233429	36236336	NM_001040425	0	-	peak6400	41
chr19	36233429	36236336	NM_144987	0	-	peak6400	41
chr19	36236493	36237903	NM_172341	0	+	peak6400	116
chr19	36545782	36596012	NM_001083961	0	+	peak6403	428
chr19	36525886	36545664	NM_152658	0	-	peak6403	-310
chr19	36545782	36596012	NM_173636	0	+	peak6403	428
chr19	36630917	36641254	NM_001003962	0	+	peak6406	-25
chr19	36630917	36641254	NM_001749	0	+	peak6406	-25
chr19	36912438	36913686	NR_033748	0	+	peak6407	468
chr19	36936021	36980463	NM_001145343	0	-	peak6408	123
chr19	36936021	36980463	NM_001145344	0	-	peak6408	123
chr19	36936021	36980463	NM_001145345	0	-	peak6408	123
chr19	36936021	36980337	NM_032838	0	-	peak6408	249
chr19	36980528	36981942	NR_036504	0	+	peak6408	-58
chr19	3750770	3761673	NM_004886	0	-	peak6097	1177
chr19	3762664	3767562	NM_172251	0	+	peak6097	-186
chr19	38826442	38861588	NM_021185	0	+	peak6409	112
chr19	39138326	39221170	NM_004924	0	+	peak6415	175
chr19	39306063	39322497	NM_001398	0	-	peak6421	-110
chr19	39327028	39340617	NM_001533	0	-	peak6422	-581
chr19	3958451	3969826	NM_001348	0	-	peak6100	-1036
chr19	3976054	3985461	NM_001961	0	-	peak6101	-46
chr19	39881962	39891201	NM_017592	0	+	peak6426	71
chr19	39876271	39881679	NM_019088	0	-	peak6426	212
chr19	39903749	39919054	NM_022835	0	+	peak6431	735
chr19	39971051	39981528	NM_001001563	0	+	peak6434	-293
chr19	40021629	40023494	NM_152361	0	-	peak6435	17
chr19	40477072	40487351	NM_006503	0	+	peak6436	-10
chr19	40477072	40487351	NM_153001	0	+	peak6436	-10
chr19	40721966	40724306	NM_152479	0	-	peak6439	1616
chr19	40854331	40884389	NM_001031696	0	+	peak6441	-829
chr19	40854331	40884389	NM_012268	0	+	peak6441	-829
chr19	40826972	40854293	NM_178830	0	-	peak6441	867
chr19	40928410	40931932	NM_013376	0	-	peak6443	-442
chr19	40953690	40971725	NM_000713	0	-	peak6445	-1136
chr19	41036394	41066657	NM_025213	0	+	peak6446	1179
chr19	41107276	41135725	NM_001042545	0	+	peak6447	-1100
chr19	41770119	41813810	NM_007040	0	+	peak6462	1741
chr19	41768390	41813810	NM_144732	0	+	peak6462	12
chr19	41869870	41889985	NM_001098825	0	+	peak6466	45
chr19	41860321	41870078	NM_030578	0	-	peak6466	-253
chr19	41937223	41945481	NM_001167867	0	-	peak6467	183
chr19	41937223	41945481	NM_001167868	0	-	peak6467	183
chr19	41937223	41945843	NM_001167869	0	-	peak6467	-179
chr19	41937223	41945843	NM_001167870	0	-	peak6467	-179
chr19	41937223	41945843	NM_001167871	0	-	peak6467	-179
chr19	41937223	41945843	NM_018035	0	-	peak6467	-179
chr19	41937223	41945843	NR_030765	0	-	peak6467	-179
chr19	4247110	4269083	NM_018074	0	+	peak6106	189
chr19	4360367	4400471	NM_003025	0	-	peak6113	1839
chr19	4402659	4443393	NM_005483	0	+	peak6113	349
chr19	44037339	44040282	NM_174945	0	+	peak6477	-789
chr19	44088518	44100287	NM_001007561	0	-	peak6478	76
chr19	44100737	44104587	NM_001145347	0	+	peak6478	374
chr19	44100543	44104587	NM_024327	0	+	peak6478	180
chr19	4445003	4455295	NM_001171091	0	-	peak6115	53
chr19	44716690	44741420	NM_182490	0	+	peak6484	-35
chr19	44764075	44779468	NM_181756	0	+	peak6485	42
chr19	44790501	44809178	NM_004234	0	-	peak6486	-91
chr19	45251977	45263300	NM_005178	0	+	peak6491	1102
chr19	45910590	45927177	NM_001166049	0	-	peak6499	504
chr19	45910590	45927177	NM_001983	0	-	peak6499	504
chr19	45916692	45926820	NM_202001	0	-	peak6499	861
chr19	45971252	45978436	NM_001114171	0	+	peak6503	212
chr19	45971252	45978436	NM_006732	0	+	peak6503	212
chr19	46010687	46030238	NM_003370	0	+	peak6505	715
chr19	46112659	46146985	NM_001193269	0	-	peak6508	-493
chr19	416584	460996	NM_012435	0	-	peak5999	1062
chr19	46286263	46296060	NM_004943	0	-	peak6512	152
chr19	46298968	46318605	NM_030785	0	-	peak6514	1940
chr19	46367517	46377054	NM_004497	0	+	peak6515	79
chr19	46318700	46366548	NM_004819	0	-	peak6515	890
chr19	4640028	4655580	NM_001167942	0	+	peak6120	934
chr19	4639526	4655580	NM_152362	0	+	peak6120	432
chr19	46386865	46389376	NM_015649	0	-	peak6517|peak6518	66|1393
chr19	46522189	46522307	NR_030412	0	+	peak6520	-1483
chr19	46543005	46544274	NM_001002923	0	-	peak6521	308
chr19	4675245	4723855	NM_139159	0	-	peak6121|peak6122	476|1808
chr19	47278141	47288134	NM_001145145	0	-	peak6526|peak6527	41|1609
chr19	47278141	47290545	NM_001145144	0	-	peak6527	-802
chr19	47567448	47617009	NM_015168	0	-	peak6532	-236
chr19	47730198	47730278	NR_036158	0	+	peak6533	747
chr19	47730200	47730276	NR_036159	0	-	peak6533	-825
chr19	47759730	47775208	NM_015603	0	+	peak6536|peak6537	-77|-646
chr19	47840370	47845272	NM_018485	0	+	peak6541	1177
chr19	47990890	48018497	NM_003827	0	-	peak6542	141
chr19	48427035	48427156	NR_024214	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024215	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024223	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024224	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024225	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024226	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024227	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024228	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024229	0	+	peak6553|peak6607	-124|-1766
chr19	48427035	48427156	NR_024242	0	+	peak6553|peak6607	-124|-1766
chr19	48453552	48453671	NR_024221	0	+	peak6554	20
chr19	48551100	48614109	NM_001159322	0	-	peak6556	-1363
chr19	48551100	48614109	NM_001159323	0	-	peak6556	-1363
chr19	48551100	48614109	NM_003706	0	-	peak6556	-1363
chr19	48799708	48823332	NM_144577	0	-	peak6560	1959
chr19	48828628	48833810	NM_001425	0	+	peak6561	-710
chr19	49055428	49102683	NM_177973	0	+	peak6564	-1863
chr19	49078992	49102683	NM_004605	0	+	peak6567	824
chr19	49141271	49149451	NM_001217	0	-	peak6569|peak6570	83|474
chr19	49223842	49243970	NM_017805	0	-	peak6572	173
chr19	49316273	49339934	NM_016246	0	-	peak6575	-790
chr19	49375648	49379318	NM_014330	0	+	peak6577|peak6578	-31|-1038
chr19	49458116	49464519	NM_004324	0	+	peak6583	84
chr19	49458116	49465054	NM_138761	0	+	peak6583	84
chr19	49458116	49465054	NM_138763	0	+	peak6583	84
chr19	49458116	49465054	NM_138764	0	+	peak6583	84
chr19	49458116	49465054	NR_027882	0	+	peak6583	84
chr19	49468565	49470135	NM_000146	0	+	peak6584	1499
chr19	49535129	49536494	NM_033378	0	+	peak6587	133
chr19	49534925	49535044	NR_024244	0	-	peak6587	-48
chr19	49538826	49540191	NM_033377	0	-	peak6588|peak6589	15|1909
chr19	49540276	49540404	NR_004383	0	+	peak6588|peak6589	70|-1824
chr19	49622662	49654278	NM_003660	0	+	peak6590	402
chr19	49621654	49622397	NM_018111	0	-	peak6590	-137
chr19	49990864	49995562	NM_012423	0	+	peak6593	107
chr19	49990864	49995096	NR_026712	0	+	peak6593	107
chr19	50084586	50094265	NM_000951	0	+	peak6594	699
chr19	50058969	50083803	NM_015953	0	-	peak6594	84
chr19	50138551	50143400	NM_006270	0	-	peak6595|peak6596	654|1736
chr19	50145381	50161905	NM_021228	0	+	peak6595|peak6596	1327|245
chr19	50180495	50191704	NM_001536	0	+	peak6597	1559
chr19	50180495	50191704	NM_198318	0	+	peak6597	1559
chr19	50180495	50191704	NR_033397	0	+	peak6597	1559
chr19	50372298	50380644	NM_001098632	0	-	peak6602	-215
chr19	50372298	50380612	NM_001098633	0	-	peak6602	-183
chr19	50380681	50392006	NM_001168222	0	+	peak6602	252
chr19	50380681	50392006	NM_024682	0	+	peak6602	252
chr19	50372298	50380578	NM_032375	0	-	peak6602	-149
chr19	50642374	50642494	NR_024230	0	-	peak6609	1008
chr19	50642374	50642494	NR_024231	0	-	peak6609	1008
chr19	50643458	50643577	NR_024243	0	-	peak6609	-75
chr19	50861734	50868931	NM_004851	0	-	peak6614	-1821
chr19	50879684	50886266	NM_007121	0	+	peak6615|peak6616	1593|14
chr19	50970046	50980003	NM_138411	0	-	peak6617	-370
chr19	50979735	50986607	NM_175063	0	+	peak6617	102
chr19	50979735	50986607	NM_206538	0	+	peak6617	102
chr19	51300961	51307974	NM_199249	0	-	peak6622|peak6623	-155|337
chr19	51300961	51307972	NM_199250	0	-	peak6622|peak6623	-153|339
chr19	51385353	51399654	NR_002948	0	-	peak6624	422
chr19	51499263	51504958	NM_007196	0	-	peak6625	1100
chr19	51499263	51504958	NM_144505	0	-	peak6625	1100
chr19	51499263	51504958	NM_144506	0	-	peak6625	1100
chr19	51499263	51504958	NM_144507	0	-	peak6625	1100
chr19	51600863	51611647	NM_145232	0	-	peak6626	242
chr19	51670584	51676774	NR_002804	0	+	peak6628	-1729
chr19	53030908	53059302	NM_001039886	0	+	peak6636	409
chr19	53115619	53193886	NR_003936	0	-	peak6638	283
chr19	5205519	5340814	NM_002850	0	-	peak6127|peak6128	-1012|31
chr19	5205519	5340814	NM_130853	0	-	peak6127|peak6128	-1012|31
chr19	5205519	5340814	NM_130854	0	-	peak6127|peak6128	-1012|31
chr19	5205519	5340814	NM_130855	0	-	peak6127|peak6128	-1012|31
chr19	54677106	54693733	NM_001146056	0	-	peak6649	-1503
chr19	54682040	54693733	NM_001146082	0	-	peak6649	-1503
chr19	54677106	54693733	NM_001146083	0	-	peak6649	-1503
chr19	54694118	54698394	NM_024075	0	+	peak6649	1888
chr19	54677106	54693733	NM_024298	0	-	peak6649	-1503
chr19	55525076	55549632	NM_001083899	0	-	peak6655	185
chr19	55525076	55549632	NM_016363	0	-	peak6655	185
chr19	55555691	55574585	NM_001145971	0	-	peak6656	5
chr19	55555691	55574585	NR_027381	0	-	peak6656	5
chr19	55555691	55574585	NR_027382	0	-	peak6656	5
chr19	55602282	55628927	NM_017607	0	-	peak6657	256
chr19	55663136	55669100	NM_000363	0	-	peak6658	1265
chr19	55684468	55691720	NM_003180	0	-	peak6660	-946
chr19	55741147	55770038	NM_014931	0	-	peak6663	556
chr19	55773591	55791751	NM_001130106	0	-	peak6664	-455
chr19	55773591	55791751	NM_012267	0	-	peak6664	-455
chr19	55795533	55823901	NM_032430	0	+	peak6665	116
chr19	55851220	55859488	NM_032701	0	+	peak6666	854
chr19	55912649	55919325	NM_014501	0	-	peak6667	-22
chr19	55996556	55998935	NM_020378	0	+	peak6669	-21
chr19	56165415	56186081	NM_001012478	0	+	peak6674	226
chr19	56165415	56186081	NM_007279	0	+	peak6674	226
chr19	5690345	5691676	NM_015414	0	+	peak6131	210
chr19	5690271	5691676	NM_033643	0	+	peak6131	136
chr19	5691845	5720176	NM_004793	0	-	peak6132	-1388
chr19	5720687	5778741	NM_152784	0	+	peak6132	1899
chr19	57791852	57805436	NM_006635	0	+	peak6676|peak6677	564|78
chr19	57874890	57890923	NM_173631	0	+	peak6679	64
chr19	57874878	57876721	NR_002166	0	+	peak6679	52
chr19	57901217	57913917	NM_001172773	0	+	peak6680	-82
chr19	57901217	57913917	NM_152909	0	+	peak6680	-82
chr19	5830636	5839742	NM_000150	0	-	peak6135	-639
chr19	5830636	5839742	NM_001040701	0	-	peak6135	-639
chr19	5842898	5851485	NM_000149	0	-	peak6136	-565
chr19	5842898	5851485	NM_001097639	0	-	peak6136	-565
chr19	5842898	5851485	NM_001097640	0	-	peak6136	-565
chr19	5842898	5851485	NM_001097641	0	-	peak6136	-565
chr19	58694395	58724927	NM_016324	0	+	peak6681	-501
chr19	58694395	58724927	NM_016325	0	+	peak6681	-501
chr19	58694395	58724927	NM_133502	0	+	peak6681	-501
chr19	58865724	58874120	NM_198458	0	-	peak6682	108
chr19	59055835	59062082	NM_005762	0	+	peak6686	230
chr19	59062933	59066486	NM_014453	0	-	peak6687	20
chr19	59062933	59066355	NM_198426	0	-	peak6687	151
chr19	59073284	59084942	NM_003422	0	-	peak6688|peak6689	-96|1696
chr19	59073284	59084942	NM_198055	0	-	peak6688|peak6689	-96|1696
chr19	59086765	59095763	NR_026052	0	+	peak6688|peak6689	1919|127
chr19	5993175	6110664	NM_000635	0	-	peak6143	-97
chr19	5993175	6110664	NM_134433	0	-	peak6143	-97
chr19	617222	633568	NM_005035	0	-	peak6005	56
chr19	6361462	6368915	NM_006012	0	+	peak6147	-2
chr19	6440074	6459781	NM_024103	0	-	peak6148	-1747
chr19	647529	663233	NM_194460	0	-	peak6006	-946
chr19	6729926	6737633	NM_001080452	0	-	peak6153	-1132
chr19	6729926	6737304	NM_020171	0	-	peak6153	-803
chr19	7895160	7929861	NM_145245	0	+	peak6166	1311
chr19	7953389	7966910	NM_025061	0	+	peak6167	-48
chr19	7968764	7979362	NM_145185	0	+	peak6168	153
chr19	7991603	8008708	NM_006351	0	-	peak6170	-18
chr19	8023457	8070529	NM_001419	0	-	peak6171	426
chr19	8455204	8469315	NM_004218	0	+	peak6179	363
chr19	8575462	8579048	NM_001146175	0	-	peak6184	28
chr19	8576216	8579048	NM_032370	0	-	peak6184	28
chr19	867961	893218	NM_005481	0	-	peak6012	227
chr19	926036	972791	NM_005224	0	+	peak6016	634
chr19	9676291	9695209	NM_001008727	0	-	peak6188	12
chr19	9718002	9731916	NM_152289	0	-	peak6189	80
chr19	9759350	9785776	NM_001130031	0	-	peak6190	-21
chr19	9759350	9785776	NM_001130032	0	-	peak6190	-21
chr19	9759350	9785776	NM_017656	0	-	peak6190	-21
chr19	9945998	9960358	NM_006221	0	+	peak6195	548
chr2	10091791	10142411	NM_198182	0	+	peak6723	-777
chr2	101618690	101622884	NM_000993	0	+	peak7153	34
chr2	101618690	101636155	NM_001098577	0	+	peak7153	34
chr2	101618690	101622884	NM_001099693	0	+	peak7153	34
chr2	10183955	10194963	NM_001177716	0	+	peak6725	-233
chr2	10184371	10194963	NM_001177718	0	+	peak6725	183
chr2	10183681	10194963	NM_003597	0	+	peak6725	-507
chr2	101892062	101925178	NM_173647	0	-	peak7155	-1740
chr2	10262694	10271548	NM_001165931	0	+	peak6727	1851
chr2	102953716	102961180	NM_003856	0	+	peak7163	1188
chr2	10710893	10830112	NM_024894	0	-	peak6736	-21
chr2	112812799	112876895	NM_032824	0	+	peak7193	-1230
chr2	113299491	113334727	NM_001137604	0	+	peak7195	519
chr2	113299491	113334727	NM_019014	0	+	peak7195	519
chr2	113342035	113346617	NM_032309	0	+	peak7196|peak7197	883|20
chr2	114471932	114514400	NM_025181	0	-	peak7206	-48
chr2	11321777	11484711	NM_004850	0	-	peak6740	448
chr2	11886739	11967531	NM_145693	0	+	peak6744	-21
chr2	11977058	11977112	NR_036226	0	-	peak6746	-1460
chr2	120517206	120735037	NM_002830	0	+	peak7217|peak7218	-252|-1405
chr2	122288455	122288585	NR_023343	0	+	peak7229	-128
chr2	127413683	127454245	NM_002101	0	+	peak7236|peak7237	-1185|-1912
chr2	127413683	127454245	NM_016815	0	+	peak7236|peak7237	-1185|-1912
chr2	128458596	128461405	NM_032740	0	+	peak7243	260
chr2	128848753	128953247	NM_020120	0	+	peak7245	33
chr2	128848781	128953247	NR_027671	0	+	peak7245	61
chr2	130908964	130939330	NM_001171083	0	-	peak7248|peak7249	-1206|437
chr2	130908964	130939330	NM_017751	0	-	peak7248|peak7249	-1206|437
chr2	130908964	130939330	NM_017951	0	-	peak7248|peak7249	-1206|437
chr2	130939500	130948299	NM_025029	0	+	peak7248|peak7249	1376|-267
chr2	130908964	130939330	NR_033231	0	-	peak7248|peak7249	-1206|437
chr2	130908964	130939330	NR_033232	0	-	peak7248|peak7249	-1206|437
chr2	130908964	130940323	NR_033230	0	-	peak7249	-556
chr2	133014538	133014653	NR_031608	0	-	peak7255	-1809
chr2	135676392	135714584	NM_001241	0	+	peak7262	173
chr2	135676392	135714584	NM_058241	0	+	peak7262	173
chr2	135624202	135676176	NR_036549	0	-	peak7262	43
chr2	136499188	136542632	NM_014607	0	+	peak7266	16
chr2	149402559	149545135	NM_015630	0	+	peak7299	1976
chr2	149632818	149883273	NM_004522	0	+	peak7300	121
chr2	152126981	152146430	NM_004688	0	-	peak7305	14
chr2	152266396	152333860	NM_001177663	0	+	peak7309	176
chr2	152266399	152333860	NM_001177664	0	+	peak7309	179
chr2	152266603	152333860	NM_001177665	0	+	peak7309	383
chr2	152266396	152333860	NM_018151	0	+	peak7309	176
chr2	158175125	158182416	NM_020711	0	-	peak7325	-1373
chr2	162164785	162268226	NM_005805	0	+	peak7341	-193
chr2	169659099	169721849	NM_001039724	0	+	peak7346	-813
chr2	169659099	169721849	NM_001171632	0	+	peak7346	-813
chr2	169659106	169721849	NM_052946	0	+	peak7346	-806
chr2	170440849	170494247	NM_004792	0	+	peak7354	92
chr2	170550974	170558216	NM_001008489	0	+	peak7356	52
chr2	170501934	170550931	NM_001085447	0	-	peak7356	-9
chr2	170551000	170606438	NM_144711	0	+	peak7356	78
chr2	170668269	170681353	NM_014168	0	-	peak7358	115
chr2	171785710	171823639	NM_015530	0	+	peak7371	140
chr2	172543981	172604919	NM_001378	0	+	peak7377	-425
chr2	176790409	176867018	NM_030650	0	-	peak7394	560
chr2	178077421	178088685	NM_194247	0	+	peak7404	-504
chr2	178095033	178128617	NM_001145412	0	-	peak7408|peak7409	-362|1054
chr2	178095033	178128617	NM_001145413	0	-	peak7408|peak7409	-362|1054
chr2	178095033	178129859	NM_006164	0	-	peak7408|peak7409	-1604|-188
chr2	183989082	184026407	NM_138285	0	+	peak7433	94
chr2	187454789	187545627	NM_001145000	0	+	peak7435	-1132
chr2	187454789	187545627	NM_002210	0	+	peak7435	-1132
chr2	188343304	188419219	NM_001032281	0	-	peak7440	-1203
chr2	188328959	188419219	NM_006287	0	-	peak7440	-1203
chr2	190526124	190535556	NM_019048	0	+	peak7447	112
chr2	190611385	190627924	NM_022353	0	-	peak7448	-428
chr2	191069360	191184771	NM_014362	0	-	peak7450	-228
chr2	191069360	191184771	NM_198047	0	-	peak7450	-228
chr2	192699033	192712006	NM_004657	0	-	peak7464	-1635
chr2	198351309	198364640	NM_002156	0	-	peak7488	142
chr2	198364720	198368186	NM_002157	0	+	peak7488	-62
chr2	198351309	198364998	NM_199440	0	-	peak7488	-216
chr2	200134223	200322819	NM_001172509	0	-	peak7495	-135
chr2	20096517	20101744	NM_001008237	0	-	peak6782	-57
chr2	201353685	201374792	NM_152387	0	-	peak7500	89
chr2	201717731	201729284	NM_001162407	0	-	peak7504	97
chr2	201717731	201729467	NM_004071	0	-	peak7504	-86
chr2	201717731	201729467	NR_027855	0	-	peak7504	-86
chr2	201717731	201729467	NR_027856	0	-	peak7504	-86
chr2	202047620	202086383	NM_001230	0	+	peak7509	-167
chr2	202047620	202094110	NM_032974	0	+	peak7509	-167
chr2	202047620	202086383	NM_032977	0	+	peak7509	-167
chr2	202122753	202152434	NM_001080125	0	+	peak7510	3
chr2	202153147	202222101	NM_001127391	0	-	peak7511	1450
chr2	202153147	202222101	NM_139163	0	-	peak7511	1450
chr2	202624182	202645895	NM_001135745	0	-	peak7513	188
chr2	202564986	202645895	NM_020919	0	-	peak7513	188
chr2	203879601	204082717	NM_001114132	0	+	peak7516	330
chr2	207602489	207630050	NM_001039845	0	-	peak7526	616
chr2	207630111	207660909	NM_001136193	0	+	peak7526	-555
chr2	207630111	207660909	NM_001136194	0	+	peak7526	-555
chr2	207630111	207660909	NM_014929	0	+	peak7526	-555
chr2	20884818	21022827	NM_021925	0	-	peak6790	-24
chr2	210885436	211036051	NM_152519	0	-	peak7545	-633
chr2	216974019	217071014	NM_021141	0	+	peak7555	35
chr2	219433677	219458998	NM_005444	0	+	peak7573	372
chr2	219314973	219433084	NM_020935	0	-	peak7573	221
chr2	220071537	220074369	NM_138802	0	+	peak7577	80
chr2	220074493	220083672	NM_005689	0	-	peak7578	-968
chr2	220144039	220151622	NM_001039550	0	+	peak7579	-111
chr2	220144039	220151622	NM_006736	0	+	peak7579	-111
chr2	220154346	220174143	NM_002846	0	-	peak7581	-811
chr2	220408744	220415315	NM_001005209	0	+	peak7584	37
chr2	220403669	220408487	NM_024536	0	-	peak7584	220
chr2	220462595	220481172	NM_052902	0	+	peak7585	-247
chr2	224461659	224467217	NM_003469	0	-	peak7601	-55
chr2	224822120	224832429	NM_022915	0	+	peak7604	9
chr2	227700670	227863921	NM_001167608	0	+	peak7609	-463
chr2	227700670	227863921	NM_032276	0	+	peak7609	-463
chr2	231191893	231268445	NM_138402	0	+	peak7614	47
chr2	234745486	234763212	NM_018410	0	-	peak7634	231
chr2	238875699	238950676	NM_080678	0	+	peak7649	1989
chr2	242254722	242293439	NM_001008491	0	+	peak7660	-448
chr2	242255280	242293439	NM_001008492	0	+	peak7660	110
chr2	242255280	242293439	NM_004404	0	+	peak7660	110
chr2	242166678	242255254	NM_005336	0	-	peak7660	-84
chr2	242254722	242293439	NM_006155	0	+	peak7660	-448
chr2	24232952	24247143	NM_001080473	0	+	peak6795	-1399
chr2	24290454	24299314	NM_016047	0	-	peak6796	-20
chr2	25166504	25194824	NM_016544	0	-	peak6804	155
chr2	25194980	25262561	NR_034113	0	+	peak6804	1
chr2	26568953	26618759	NM_033505	0	+	peak6815|peak6816	1282|190
chr2	26531040	26569685	NM_153835	0	-	peak6816	-922
chr2	27274490	27282401	NM_001035507	0	+	peak6823	495
chr2	27274490	27293489	NM_021831	0	+	peak6823	495
chr2	27309610	27323619	NM_000221	0	+	peak6824	151
chr2	27309610	27323619	NM_006488	0	+	peak6824	151
chr2	27353624	27357542	NM_013388	0	-	peak6825	46
chr2	27532361	27545969	NM_002437	0	-	peak6827	-1875
chr2	27587220	27593324	NM_001034116	0	-	peak6828	33
chr2	27593388	27599994	NM_014748	0	+	peak6828	31
chr2	27587220	27593324	NM_015636	0	-	peak6828	33
chr2	27587220	27592919	NM_172195	0	-	peak6828	438
chr2	27805892	27845958	NM_032434	0	+	peak6831	66
chr2	27848505	27851745	NM_001142683	0	-	peak6832	96
chr2	27851514	27873711	NM_001145047	0	+	peak6832	-327
chr2	27851514	27873711	NM_001145048	0	+	peak6832	-327
chr2	27851514	27873711	NM_001145049	0	+	peak6832	-327
chr2	27851862	27873711	NM_007266	0	+	peak6832	21
chr2	27848505	27851898	NM_024584	0	-	peak6832	-57
chr2	27851862	27873711	NR_026735	0	+	peak6832	21
chr2	27873678	27886449	NM_014860	0	-	peak6833	184
chr2	27886337	27917846	NM_018158	0	+	peak6833	-296
chr2	28615778	28637514	NM_005253	0	+	peak6839	124
chr2	28974625	29025805	NM_002709	0	+	peak6845	97
chr2	28974613	29025805	NM_206876	0	+	peak6845	85
chr2	29117532	29171080	NM_015131	0	+	peak6846	91
chr2	30369749	30383398	NM_001127399	0	+	peak6851	318
chr2	30369749	30383398	NM_001127400	0	+	peak6851	318
chr2	30369749	30383398	NM_001127401	0	+	peak6851	318
chr2	30369749	30383398	NM_016061	0	+	peak6851	318
chr2	30670136	30867090	NM_001002257	0	+	peak6855	62
chr2	30670122	30867090	NM_182551	0	+	peak6855	48
chr2	32582095	32843963	NM_016252	0	+	peak6867	-76
chr2	33701320	33789797	NM_001139488	0	+	peak6877	-1510
chr2	3192740	3381653	NM_003310	0	-	peak6695	-25
chr2	3383445	3483342	NM_016030	0	+	peak6695	1817
chr2	3501690	3523350	NM_018269	0	-	peak6696	-543
chr2	38970742	38978636	NM_001031684	0	-	peak6896	-152
chr2	38970742	38978636	NM_001195446	0	-	peak6896	-152
chr2	43457975	43823113	NM_001083953	0	-	peak6917	129
chr2	43457975	43823185	NM_022065	0	-	peak6917	57
chr2	44544749	44586888	NM_001042385	0	-	peak6923	1963
chr2	44544749	44586888	NM_001042386	0	-	peak6923	1963
chr2	44544749	44589001	NM_001171603	0	-	peak6923	-150
chr2	44544749	44588700	NM_001171606	0	-	peak6923	151
chr2	44544749	44588700	NM_001171613	0	-	peak6923	151
chr2	44544749	44589001	NM_001171617	0	-	peak6923	-150
chr2	44544749	44587813	NM_006036	0	-	peak6923	1038
chr2	44589042	44999729	NM_024766	0	+	peak6923	191
chr2	46769866	46811825	NM_012249	0	+	peak6933	406
