# Argument List:
# Name = wgEncodeHaibTfbsK562Atf3V0416101PkRep1
# peak file = ../HaibTfbsK562Atf3V0416101Pk/wgEncodeHaibTfbsK562Atf3V0416101PkRep1.bed.broadPeak
# gene pos to peak = up,down
# distance = 2000 bp
# genome = hg19.refGene
# Output symbol as gene name = False
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr2	157180945	157189287	NM_006186	0	-	peak6357	1956
chr2	158592957	158731623	NM_001105	0	-	peak6361	1474
chr2	158592957	158732374	NM_001111067	0	-	peak6361	723
chr2	160092304	160143236	NM_001128212	0	-	peak6363	49
chr2	160092304	160143103	NM_001128213	0	-	peak6363	182
chr2	160092304	160143063	NM_152528	0	-	peak6363	222
chr2	166730453	166810348	NM_024753	0	-	peak6367	341
chr2	167051703	167232497	NM_002977	0	-	peak6368	89
chr2	169312834	169631152	NM_203463	0	+	peak6370	162
chr2	170336005	170363164	NM_152384	0	+	peak6375	-149
chr2	170386264	170430424	NM_024622	0	-	peak6376	20
chr2	170440849	170494247	NM_004792	0	+	peak6377	-47
chr2	170550974	170558216	NM_001008489	0	+	peak6378	-84
chr2	170501934	170550931	NM_001085447	0	-	peak6378	127
chr2	170551000	170606438	NM_144711	0	+	peak6378	-58
chr2	170655388	170668569	NM_003142	0	+	peak6379	-77
chr2	170668269	170681353	NM_014168	0	-	peak6380	94
chr2	171571856	171574497	NM_001003845	0	+	peak6382	839
chr2	171568948	171571077	NR_027433	0	-	peak6382	-60
chr2	171673199	171717657	NM_000817	0	+	peak6384	748
chr2	171673199	171699268	NM_013445	0	+	peak6384	748
chr2	171785710	171823639	NM_015530	0	+	peak6385	104
chr2	171847332	172017410	NM_012290	0	-	peak6387	-77
chr2	172290760	172341560	NM_001164821	0	+	peak6388	-90
chr2	172173914	172291312	NM_024770	0	-	peak6388	-462
chr2	172290760	172341560	NM_025000	0	+	peak6388	-90
chr2	172290760	172341560	NR_028482	0	+	peak6388	-90
chr2	172543981	172604919	NM_001378	0	+	peak6389	-10
chr2	172778934	172848599	NM_003642	0	+	peak6390	137
chr2	172778934	172848599	NR_027862	0	+	peak6390	137
chr2	172864803	172945586	NM_199227	0	+	peak6391	28
chr2	172964166	172967478	NM_004405	0	-	peak6393	140
chr2	174937175	175113365	NM_001011708	0	-	peak6398	40
chr2	174937175	175113365	NM_013341	0	-	peak6398	40
chr2	175939007	176032897	NM_001880	0	-	peak6399	1
chr2	176032360	176032437	NR_030630	0	-	peak6399	461
chr2	176790409	176867018	NM_030650	0	-	peak6400	47
chr2	177016112	177017947	NM_014621	0	+	peak6401	-116
chr2	177015030	177015139	NR_029609	0	+	peak6401	-1198
chr2	177053306	177055635	NM_024501	0	+	peak6402	-29
chr2	177037925	177053686	NR_033979	0	-	peak6402	-351
chr2	177134122	177202751	NM_006554	0	+	peak6403	-6
chr2	177134122	177202751	NR_027850	0	+	peak6403	-6
chr2	178077421	178088685	NM_194247	0	+	peak6406	89
chr2	178095033	178128617	NM_001145412	0	-	peak6407|peak6408	-281|957
chr2	178095033	178128617	NM_001145413	0	-	peak6407|peak6408	-281|957
chr2	178095033	178129859	NM_006164	0	-	peak6407|peak6408	-1523|-285
chr2	178257470	178408564	NM_003659	0	+	peak6409	132
chr2	178148235	178257419	NR_026966	0	-	peak6409	-81
chr2	178414885	178417524	NM_152517	0	-	peak6410	78
chr2	178479026	178483694	NM_152275	0	-	peak6412	-7
chr2	178977181	178994380	NM_152945	0	+	peak6413	106
chr2	179316162	179326107	NM_001042702	0	+	peak6416	590
chr2	179296141	179315484	NM_001139517	0	-	peak6416	88
chr2	179296141	179315355	NM_001139518	0	-	peak6416	217
chr2	179296141	179315958	NM_003690	0	-	peak6416	-386
chr2	182541194	182545381	NM_002500	0	-	peak6419	145
chr2	183580998	183643255	NM_018981	0	+	peak6420	46
chr2	183789605	183903229	NM_013436	0	-	peak6423	15
chr2	183789605	183903229	NM_205842	0	-	peak6423	15
chr2	187350884	187374085	NM_018471	0	+	peak6425	-175
chr2	18735990	18741959	NM_020905	0	-	peak5976	-74
chr2	190306158	190340264	NM_032168	0	+	peak6428	361
chr2	190611385	190627924	NM_022353	0	-	peak6429	-502
chr2	191069360	191184771	NM_014362	0	-	peak6430	-187
chr2	191069360	191184771	NM_198047	0	-	peak6430	-187
chr2	196521531	196602425	NM_001127257	0	+	peak6433	-1459
chr2	196521851	196602425	NM_020342	0	+	peak6433	-1139
chr2	196998307	197036336	NM_004226	0	-	peak6434	12
chr2	197504355	197597530	NM_001080539	0	+	peak6435	95
chr2	198283522	198299771	NM_001005526	0	-	peak6436	65
chr2	198256699	198299771	NM_012433	0	-	peak6436	65
chr2	198351309	198364640	NM_002156	0	-	peak6437|peak6438	51|329
chr2	198364720	198368186	NM_002157	0	+	peak6437|peak6438	29|-249
chr2	198351309	198364998	NM_199440	0	-	peak6437|peak6438	-307|-29
chr2	198570086	198573113	NM_138395	0	+	peak6439	-46
chr2	200134223	200322819	NM_001172509	0	-	peak6440	490
chr2	200775978	200792994	NM_153689	0	+	peak6441	-31
chr2	201717731	201729284	NM_001162407	0	-	peak6443	152
chr2	201717731	201729467	NM_004071	0	-	peak6443	-31
chr2	201717731	201729467	NR_027855	0	-	peak6443	-31
chr2	201717731	201729467	NR_027856	0	-	peak6443	-31
chr2	202241930	202316319	NM_015049	0	-	peak6445	-65
chr2	202316391	202345573	NM_018571	0	+	peak6445	137
chr2	202484906	202508224	NM_001044385	0	-	peak6446	-861
chr2	202484906	202507410	NM_152388	0	-	peak6446	-47
chr2	20232411	20251789	NM_014713	0	-	peak5977	-20
chr2	202624182	202645895	NM_001135745	0	-	peak6447	-24
chr2	202564986	202645895	NM_020919	0	-	peak6447	-24
chr2	202899309	202903160	NM_003507	0	+	peak6449	753
chr2	204103163	204170562	NM_177538	0	+	peak6452	-843
chr2	204306193	204400058	NM_203365	0	-	peak6453	125
chr2	204298540	204400058	NM_213589	0	-	peak6453	125
chr2	20817563	20850864	NM_022460	0	-	peak5984	-13
chr2	208576263	208620894	NM_001142300	0	+	peak6459	107
chr2	208576263	208620894	NM_152523	0	+	peak6459	107
chr2	20884818	21022827	NM_021925	0	-	peak5985	24
chr2	210288770	210598834	NM_001039538	0	+	peak6461	180
chr2	210885436	211036051	NM_152519	0	-	peak6462	-525
chr2	216176678	216214499	NM_004044	0	+	peak6463	-79
chr2	216946588	216967505	NM_001142310	0	+	peak6466	46
chr2	216946588	216967505	NM_001142311	0	+	peak6466	46
chr2	216946588	216967505	NM_001142312	0	+	peak6466	46
chr2	216903110	216946539	NM_018441	0	-	peak6466	3
chr2	216946588	216967505	NM_138390	0	+	peak6466	46
chr2	216974019	217071014	NM_021141	0	+	peak6467	65
chr2	219135114	219137668	NM_001077399	0	+	peak6473	122
chr2	219128852	219134893	NM_001087	0	-	peak6473	99
chr2	219135114	219211515	NM_015488	0	+	peak6473	122
chr2	219575567	219620136	NM_014640	0	+	peak6474	41
chr2	219866366	219866430	NR_029867	0	-	peak6477	1476
chr2	220036619	220041702	NM_015680	0	-	peak6479	1198
chr2	220042938	220050190	NM_024293	0	+	peak6479	38
chr2	220071537	220074369	NM_138802	0	+	peak6480	34
chr2	220074493	220083672	NM_005689	0	-	peak6481	147
chr2	220110191	220115059	NM_001008910	0	+	peak6482	-6
chr2	220101504	220110131	NM_024506	0	-	peak6482	66
chr2	220110200	220115059	NR_026909	0	+	peak6482	3
chr2	220115000	220118638	NM_006000	0	-	peak6483	-502
chr2	220117964	220136910	NR_003063	0	+	peak6483	-172
chr2	220144039	220151622	NM_001039550	0	+	peak6484	-257
chr2	220144039	220151622	NM_006736	0	+	peak6484	-257
chr2	220158832	220158922	NR_029688	0	-	peak6485	772
chr2	220363586	220371717	NM_013335	0	+	peak6487	-22
chr2	220363616	220371717	NM_205847	0	+	peak6487	8
chr2	220403669	220408487	NM_024536	0	-	peak6489|peak6490	-1825|248
chr2	220408744	220415315	NM_001005209	0	+	peak6490	9
chr2	220462595	220481172	NM_052902	0	+	peak6491	-91
chr2	223725731	223808118	NM_004457	0	+	peak6494	20
chr2	223725731	223808118	NM_203372	0	+	peak6494	20
chr2	224740065	224810052	NM_020830	0	-	peak6499	-23
chr2	225334868	225450110	NM_003590	0	-	peak6501	404
chr2	227596033	227663506	NM_005544	0	-	peak6502	1111
chr2	231280870	231410317	NM_001080391	0	+	peak6505	-400
chr2	231280870	231381240	NM_003113	0	+	peak6505	-400
chr2	231729620	231743962	NM_001012514	0	+	peak6507	184
chr2	231729620	231743962	NM_001012516	0	+	peak6507	184
chr2	231729620	231743962	NM_030926	0	+	peak6507	184
chr2	232063341	232209912	NM_025139	0	+	peak6511	30
chr2	232319459	232329205	NM_005381	0	-	peak6513|peak6514	-702|-6
chr2	232373136	232379050	NR_024079	0	-	peak6515	12
chr2	232573234	232578248	NM_001099285	0	+	peak6521	-1860
chr2	232573234	232578248	NM_002823	0	+	peak6521	-1860
chr2	232597146	232645974	NM_002601	0	-	peak6523	265
chr2	232826292	233201907	NM_152383	0	+	peak6525	-82
chr2	233415356	233433919	NM_004846	0	+	peak6526	-375
chr2	233412778	233415226	NM_145702	0	-	peak6526	505
chr2	233562014	233725285	NM_001103146	0	+	peak6528	20
chr2	233562014	233725285	NM_001103147	0	+	peak6528	20
chr2	233562014	233725285	NM_001103148	0	+	peak6528	20
chr2	233562014	233725285	NM_015575	0	+	peak6528	20
chr2	234160216	234204319	NM_001190266	0	+	peak6530	-2
chr2	234160216	234204319	NM_001190267	0	+	peak6530	-2
chr2	234160216	234204319	NM_017974	0	+	peak6530	-2
chr2	234160216	234204319	NM_030803	0	+	peak6530	-2
chr2	234160216	234204319	NM_198890	0	+	peak6530	-2
chr2	234774091	234777055	NR_024322	0	-	peak6533	-51
chr2	236402735	237034114	NM_001037131	0	+	peak6537	196
chr2	236402735	237034114	NM_014914	0	+	peak6537	196
chr2	237074306	237076652	NM_001485	0	-	peak6538	391
chr2	237994083	238007487	NM_006710	0	+	peak6540	-430
chr2	237994083	238007487	NM_198189	0	+	peak6540	-430
chr2	238875699	238950676	NM_080678	0	+	peak6544	1931
chr2	238969631	239008053	NM_016510	0	+	peak6545	157
chr2	239047362	239061547	NM_198582	0	+	peak6546	98
chr2	239152679	239197207	NM_022817	0	-	peak6547	216
chr2	239229184	239309539	NM_001139490	0	+	peak6548	86
chr2	239229184	239309539	NM_015650	0	+	peak6548	86
chr2	239969864	240322643	NM_006037	0	-	peak6551	702
chr2	240896789	240964819	NM_004544	0	-	peak6556	-61
chr2	23971540	24149934	NM_017552	0	-	peak5986	105
chr2	241499470	241503430	NM_001033575	0	+	peak6558	-182
chr2	241526132	241538525	NM_023083	0	+	peak6560	220
chr2	241526132	241538525	NM_023085	0	+	peak6560	220
chr2	242089901	242122439	NM_002712	0	+	peak6562	77
chr2	242045514	242088878	NM_015148	0	-	peak6562	946
chr2	242254722	242293439	NM_001008491	0	+	peak6564|peak6565	98|-520
chr2	242255280	242293439	NM_001008492	0	+	peak6564|peak6565	656|38
chr2	242255280	242293439	NM_004404	0	+	peak6564|peak6565	656|38
chr2	242166678	242255254	NM_005336	0	-	peak6564|peak6565	-630|-12
chr2	242254722	242293439	NM_006155	0	+	peak6564|peak6565	98|-520
chr2	242434432	242448034	NM_006374	0	-	peak6566	93
chr2	242577026	242613264	NM_013325	0	+	peak6571|peak6572	322|-12
chr2	242523820	242576725	NM_015963	0	-	peak6571|peak6572	-21|313
chr2	242577026	242613264	NM_178326	0	+	peak6571|peak6572	322|-12
chr2	242615156	242626383	NM_001165031	0	-	peak6574	-145
chr2	242615156	242626383	NM_012145	0	-	peak6574	-145
chr2	242615156	242626383	NR_033255	0	-	peak6574	-145
chr2	242674029	242708231	NM_152783	0	+	peak6575	-187
chr2	24425734	24583397	NM_006277	0	-	peak5988	-193
chr2	24425734	24583397	NM_019595	0	-	peak5988	-193
chr2	24443188	24583397	NM_147152	0	-	peak5988	-193
chr2	25042040	25142055	NM_004036	0	-	peak5990	1485
chr2	25166504	25194824	NM_016544	0	-	peak5991	128
chr2	25194980	25262561	NR_034113	0	+	peak5991	28
chr2	25455845	25475180	NM_153759	0	-	peak5994|peak5995	-454|121
chr2	25962252	26101312	NM_018263	0	-	peak5998	95
chr2	26149454	26205443	NM_002254	0	-	peak5999	179
chr2	26395959	26412531	NM_001168241	0	+	peak6002	-7
chr2	264868	272481	NM_001040649	0	+	peak5917	-30
chr2	218137	264068	NM_001159597	0	-	peak5917	830
chr2	264868	278280	NM_004300	0	+	peak5917	-30
chr2	264868	278280	NM_007099	0	+	peak5917	-30
chr2	218137	264068	NM_015677	0	-	peak5917	830
chr2	264868	278280	NR_024080	0	+	peak5917	-30
chr2	26568953	26618759	NM_033505	0	+	peak6004	1332
chr2	26987141	27004099	NM_017877	0	+	peak6007	12
chr2	27193524	27250086	NM_012326	0	+	peak6009	-73
chr2	27255773	27264564	NM_001083590	0	+	peak6011	-17
chr2	27255773	27264564	NM_017727	0	+	peak6011	-17
chr2	27309610	27323619	NM_000221	0	+	peak6013	117
chr2	27309610	27323619	NM_006488	0	+	peak6013	117
chr2	27353624	27357542	NM_013388	0	-	peak6015	9
chr2	27440257	27466653	NM_004341	0	+	peak6016	-25
chr2	27532361	27545969	NM_002437	0	-	peak6017|peak6018	-1859|-60
chr2	27548720	27579868	NM_001035521	0	-	peak6019	-205
chr2	27548720	27579868	NM_001521	0	-	peak6019	-205
chr2	27587220	27593324	NM_001034116	0	-	peak6020	35
chr2	27593388	27599994	NM_014748	0	+	peak6020	29
chr2	27587220	27593324	NM_015636	0	-	peak6020	35
chr2	27587220	27592919	NM_172195	0	-	peak6020	440
chr2	27667240	27712571	NM_015662	0	-	peak6022	37
chr2	27805892	27845958	NM_032434	0	+	peak6023	88
chr2	28615778	28637514	NM_005253	0	+	peak6024	81
chr2	28974625	29025805	NM_002709	0	+	peak6028	88
chr2	28974613	29025805	NM_206876	0	+	peak6028	76
chr2	29072689	29093175	NM_017910	0	-	peak6029	-2
chr2	29117532	29171080	NM_015131	0	+	peak6030	80
chr2	30369749	30383398	NM_001127399	0	+	peak6032|peak6033	-549|-1005
chr2	30369749	30383398	NM_001127400	0	+	peak6032|peak6033	-549|-1005
chr2	30369749	30383398	NM_001127401	0	+	peak6032|peak6033	-549|-1005
chr2	30369749	30383398	NM_016061	0	+	peak6032|peak6033	-549|-1005
chr2	30670136	30867090	NM_001002257	0	+	peak6035|peak6036	-12|-452
chr2	30670122	30867090	NM_182551	0	+	peak6035|peak6036	-26|-466
chr2	32248971	32264844	NM_032574	0	-	peak6038	56
chr2	32288679	32382705	NM_014946	0	+	peak6039	97
chr2	32288679	32382705	NM_199436	0	+	peak6039	97
chr2	32582095	32843963	NM_016252	0	+	peak6040	4
chr2	3192740	3381653	NM_003310	0	-	peak5923	4
chr2	3383445	3483342	NM_016030	0	+	peak5923	1788
chr2	3501690	3523350	NM_018269	0	-	peak5924	-523
chr2	3592692	3605940	NM_002936	0	-	peak5925	-49
chr2	3622852	3628508	NM_001011	0	+	peak5926	56
chr2	37075472	37193615	NM_003162	0	-	peak6043	153
chr2	38522030	38604432	NM_001135673	0	-	peak6047	-18
chr2	38522030	38604432	NM_022374	0	-	peak6047	-18
chr2	38522030	38604432	NR_024191	0	-	peak6047	-18
chr2	39103102	39109848	NM_001145450	0	+	peak6049	127
chr2	39024877	39103021	NM_198963	0	-	peak6049	-46
chr2	42396489	42559686	NM_001145076	0	+	peak6053	136
chr2	42396489	42559686	NM_019063	0	+	peak6053	136
chr2	42577646	42588356	NM_004718	0	-	peak6054	84
chr2	43449541	43453745	NM_006887	0	-	peak6063	-630
chr2	43454349	43455994	NR_027251	0	+	peak6063	1234
chr2	44001177	44037147	NM_001193464	0	+	peak6065	4
chr2	44001177	44022314	NM_015522	0	+	peak6065	4
chr2	44001177	44037147	NM_016008	0	+	peak6065	4
chr2	44113362	44223144	NM_133259	0	-	peak6067	-50
chr2	45615819	45838433	NM_018079	0	-	peak6069	-727
chr2	45879042	46415128	NM_005400	0	+	peak6070	1703
chr2	46926098	46989926	NM_014011	0	+	peak6078	141
chr2	46926348	46989926	NM_144949	0	+	peak6078	391
chr2	47129008	47143007	NM_001171506	0	-	peak6080	174
chr2	47129008	47143251	NM_001171507	0	-	peak6080	-70
chr2	47129008	47143007	NM_001171509	0	-	peak6080	174
chr2	47129008	47143251	NM_001171510	0	-	peak6080	-70
chr2	47129008	47143007	NM_139279	0	-	peak6080	174
chr2	47387220	47403740	NM_001743	0	-	peak6083	-652
chr2	47596286	47614165	NM_002354	0	+	peak6088	-67
chr2	48541794	48606434	NM_002158	0	+	peak6092	-169
chr2	54342409	54532433	NM_138448	0	+	peak6095	-276
chr2	54480314	54483409	NM_001003937	0	-	peak6096	-879
chr2	54785530	54889444	NM_178313	0	+	peak6098	113
chr2	54952148	55199154	NM_001039753	0	+	peak6099	1571
chr2	61705069	61765418	NM_003400	0	-	peak6104	-1203
chr2	62095262	62115791	NM_006430	0	-	peak6108	-88
chr2	62727355	62733604	NM_198276	0	-	peak6110|peak6111	-551|-180
chr2	63816121	63834328	NM_005917	0	+	peak6112	120
chr2	63348536	63815851	NM_015910	0	-	peak6112	150
chr2	64751438	64820131	NM_001002243	0	+	peak6115	69
chr2	64751438	64820131	NM_017657	0	+	peak6115	69
chr2	64751438	64820131	NM_203437	0	+	peak6115	69
chr2	65313988	65357435	NM_004161	0	-	peak6127	-33
chr2	65313988	65357435	NM_015543	0	-	peak6127	-33
chr2	65537985	65593931	NM_001128210	0	-	peak6130	-21
chr2	68269332	68290159	NM_001190263	0	-	peak6134	-92
chr2	68269332	68290159	NM_001190265	0	-	peak6134	-92
chr2	68269332	68290159	NM_006333	0	-	peak6134	-92
chr2	68269332	68290159	NM_173177	0	-	peak6134	-92
chr2	68385004	68403089	NM_020143	0	+	peak6135	51
chr2	68357280	68384656	NM_138458	0	-	peak6135	297
chr2	68405988	68479651	NM_000945	0	-	peak6137	284
chr2	68689506	68694390	NM_001024680	0	-	peak6139	179
chr2	68694690	68807293	NM_173545	0	+	peak6139	121
chr2	68872953	68882706	NM_138964	0	+	peak6140	113
chr2	69546904	69614382	NM_002056	0	-	peak6145	81
chr2	69685126	69870977	NM_014911	0	-	peak6146	-1074
chr2	70056817	70106730	NM_178439	0	+	peak6149	82
chr2	6988452	7005936	NM_207315	0	-	peak5929	117
chr2	70142202	70170074	NM_002357	0	+	peak6150	359
chr2	70314584	70316332	NM_006196	0	+	peak6154|peak6155	432|82
chr2	70189395	70314147	NR_033872	0	-	peak6154|peak6155	5|355
chr2	70377018	70418151	NM_017880	0	-	peak6159	-93
chr2	70523108	70529220	NM_032822	0	-	peak6160	-44
chr2	71295407	71305998	NM_017567	0	+	peak6164	-172
chr2	71558888	71662187	NM_001014972	0	+	peak6165	31
chr2	71558888	71662187	NM_014497	0	+	peak6165	31
chr2	71680752	71913892	NM_001130976	0	+	peak6166	853
chr2	71680752	71913892	NM_001130977	0	+	peak6166	853
chr2	71680752	71913892	NM_001130978	0	+	peak6166	853
chr2	71680752	71913892	NM_001130979	0	+	peak6166	853
chr2	71680752	71913892	NM_001130980	0	+	peak6166	853
chr2	71680752	71913892	NM_001130981	0	+	peak6166	853
chr2	71680752	71913892	NM_003494	0	+	peak6166	853
chr2	73300510	73340146	NM_015470	0	-	peak6168|peak6169	-548|441
chr2	73612885	73837046	NM_015120	0	+	peak6172	-520
chr2	74153952	74186086	NM_080916	0	+	peak6174	16
chr2	74153952	74186086	NM_080918	0	+	peak6174	16
chr2	74425689	74442422	NM_006636	0	+	peak6176	-595
chr2	74425689	74442422	NR_027405	0	+	peak6176	-595
chr2	74688184	74692537	NM_001146158	0	-	peak6177	-279
chr2	74688184	74692537	NM_006302	0	-	peak6177	-279
chr2	74724644	74730443	NM_001009812	0	-	peak6178	85
chr2	74729743	74732192	NR_024606	0	+	peak6178	-785
chr2	74732177	74734821	NM_032673	0	-	peak6179	-307
chr2	74756531	74760683	NM_013247	0	+	peak6180	-377
chr2	74756531	74760683	NM_145074	0	+	peak6180	-377
chr2	74753775	74756974	NM_181575	0	-	peak6180	-66
chr2	74781859	74784662	NM_001381	0	+	peak6181	340
chr2	74759945	74781062	NM_032603	0	-	peak6181	457
chr2	79740059	80875986	NM_001164883	0	+	peak6184	63
chr2	79740059	80875986	NM_004389	0	+	peak6184	63
chr2	85776192	85788657	NM_000821	0	-	peak6191	98
chr2	85776192	85788657	NM_001142269	0	-	peak6191	98
chr2	85822836	85824831	NM_016494	0	+	peak6192	182
chr2	85825670	85829822	NM_001031738	0	-	peak6193	74
chr2	85825670	85829822	NR_033179	0	-	peak6193	74
chr2	86066270	86116157	NM_003896	0	-	peak6194	-65
chr2	86253452	86333278	NM_015425	0	-	peak6197	-583
chr2	86333304	86369280	NM_017952	0	+	peak6197	609
chr2	86668583	86719838	NM_001146688	0	+	peak6198	691
chr2	86668270	86719838	NM_018433	0	+	peak6198	378
chr2	86730553	86790620	NM_001005753	0	-	peak6199	-23
chr2	86730553	86790620	NM_001193517	0	-	peak6199	-23
chr2	86730553	86790620	NM_016079	0	-	peak6199	-23
chr2	86730553	86790620	NR_036454	0	-	peak6199	-23
chr2	8822112	8824581	NM_002166	0	+	peak5936	1527
chr2	88856260	88927094	NM_004836	0	-	peak6204	-319
chr2	88991175	89050451	NM_144563	0	+	peak6205	-44
chr2	8868986	8977755	NM_020738	0	-	peak5938	-77
chr2	91824708	91847975	NR_027238	0	-	peak6211	20
chr2	9346893	9545812	NM_001135191	0	+	peak5942	425
chr2	9346893	9545812	NM_003887	0	+	peak5942	425
chr2	95831182	95850062	NM_001017396	0	+	peak6219	-322
chr2	95831182	95850062	NM_021088	0	+	peak6219	-322
chr2	96068447	96078878	NM_016044	0	+	peak6221	23
chr2	96676298	96688882	NR_003698	0	+	peak6222	42
chr2	96850604	96874573	NM_020151	0	-	peak6224	-510
chr2	96915946	96931751	NM_001193304	0	-	peak6225	68
chr2	96931883	96939892	NM_004804	0	+	peak6225	64
chr2	96915946	96931751	NM_017849	0	-	peak6225	68
chr2	9629412	9695917	NM_003183	0	-	peak5943	165
chr2	97001483	97041274	NM_015341	0	+	peak6226	74
chr2	97163384	97173846	NR_026875	0	-	peak6228	1425
chr2	97202463	97218370	NM_212481	0	+	peak6229	118
chr2	9724106	9771106	NM_006826	0	-	peak5944	346
chr2	97779232	97930255	NM_001164315	0	+	peak6232	397
chr2	98272401	98280561	NM_005735	0	-	peak6233	91
chr2	98372802	98612354	NM_015348	0	-	peak6235	308
chr2	99785725	99797492	NM_138798	0	-	peak6236	42
chr2	99797577	99814088	NM_145212	0	+	peak6236	43
chr20	1206763	1235145	NM_001136566	0	+	peak6594	57
chr20	13370036	13619583	NM_017714	0	-	peak6624	34
chr20	1349622	1373816	NM_000801	0	-	peak6595	-142
chr20	1352360	1373816	NM_054014	0	-	peak6595	-142
chr20	13765671	13799065	NM_001039375	0	+	peak6625	117
chr20	13694969	13765532	NM_016649	0	-	peak6625	22
chr20	13765671	13799065	NM_024120	0	+	peak6625	117
chr20	13765671	13799065	NR_029377	0	+	peak6625	117
chr20	17922245	17949154	NM_014426	0	-	peak6632	167
chr20	17949761	17971759	NM_052865	0	+	peak6632	440
chr20	17922245	17949490	NM_152227	0	-	peak6632	-169
chr20	18118498	18123810	NM_001164811	0	+	peak6633	-51
chr20	18269120	18297638	NM_001083330	0	+	peak6634	154
chr20	18269120	18297638	NM_003434	0	+	peak6634	154
chr20	18364011	18447829	NM_001099407	0	-	peak6635	187
chr20	18448032	18465284	NM_006466	0	+	peak6635	16
chr20	18768614	18775228	NR_026883	0	-	peak6636	-538
chr20	18768614	18774626	NR_026884	0	-	peak6636	64
chr20	18774692	18776708	NR_026885	0	+	peak6636	2
chr20	20373411	20693266	NM_020343	0	-	peak6638	308
chr20	21283941	21370463	NM_012255	0	+	peak6641	31
chr20	23355156	23402156	NM_022080	0	-	peak6651	-30
chr20	23614293	23618574	NM_000099	0	-	peak6652	-565
chr20	24943580	24973425	NM_020531	0	-	peak6653	23
chr20	25176338	25207360	NM_001114089	0	+	peak6656	90
chr20	25176338	25207360	NM_001247	0	+	peak6656	90
chr20	25593574	25604648	NM_152667	0	-	peak6660	43
chr20	25654851	25677469	NM_015655	0	-	peak6661	15
chr20	26188821	26188914	NR_030386	0	-	peak6662|peak6663|peak6664|peak6665	65|398|1129|1540
chr20	2633253	2639038	NM_006392	0	+	peak6597	-397
chr20	2634857	2634930	NR_003078	0	+	peak6597	1207
chr20	2633253	2639038	NR_027700	0	+	peak6597	-397
chr20	2633422	2633488	NR_031699	0	+	peak6597	-228
chr20	2639042	2644843	NM_006899	0	-	peak6598	-8
chr20	2639042	2644843	NM_174855	0	-	peak6598	-8
chr20	2639042	2644843	NM_174856	0	-	peak6598	-8
chr20	278203	280961	NM_033089	0	+	peak6583	123
chr20	2821372	2847377	NM_022575	0	+	peak6599	150
chr20	2815970	2821332	NM_022760	0	-	peak6599	-110
chr20	2821372	2847377	NM_080413	0	+	peak6599	150
chr20	29611878	29634007	NR_003579	0	+	peak6667	434
chr20	30102240	30157368	NM_030789	0	+	peak6670	99
chr20	30102240	30157368	NM_178580	0	+	peak6670	99
chr20	30102240	30157368	NM_178581	0	+	peak6670	99
chr20	30102240	30127596	NM_178582	0	+	peak6670	99
chr20	30135184	30136017	NR_003677	0	+	peak6672	23
chr20	3026674	3028895	NM_030811	0	+	peak6600	-249
chr20	30532758	30539883	NM_030815	0	-	peak6680	-195
chr20	30697308	30755061	NM_014742	0	+	peak6682	-81
chr20	30780306	30795546	NM_002657	0	-	peak6683	170
chr20	30795695	30826466	NM_015352	0	+	peak6683	-21
chr20	30795695	30805725	NM_172236	0	+	peak6683	-21
chr20	31407698	31438210	NM_012325	0	+	peak6689|peak6690	105|-303
chr20	31995762	32031698	NM_003098	0	-	peak6694	-547
chr20	32077927	32237837	NM_001032999	0	+	peak6696	293
chr20	32319807	32380076	NM_032819	0	+	peak6697	54
chr20	32399109	32442173	NM_176812	0	+	peak6698	121
chr20	32676116	32700085	NM_003908	0	-	peak6699	-26
chr20	32868072	32891215	NM_000687	0	-	peak6702	-310
chr20	32868072	32899608	NM_001161766	0	-	peak6703	1038
chr20	32951061	33099197	NM_031483	0	+	peak6704|peak6705	30|-888
chr20	33148346	33265089	NM_080476	0	-	peak6707	-93
chr20	33292147	33301237	NM_021202	0	+	peak6708	-1143
chr20	33302578	33413433	NM_014071	0	-	peak6709	130
chr20	33590214	33680618	NM_015638	0	-	peak6710	160
chr20	33590214	33680618	NM_199368	0	-	peak6710	160
chr20	33703159	33735161	NM_001145025	0	-	peak6712	-43
chr20	33703159	33735161	NM_018217	0	-	peak6712	-43
chr20	33703159	33735161	NR_026728	0	-	peak6712	-43
chr20	3229947	3388255	NM_001009984	0	-	peak6602	297
chr20	34043222	34099802	NM_007186	0	+	peak6716	589
chr20	34256610	34287274	NM_021100	0	-	peak6718	23
chr20	34287231	34288901	NM_080748	0	+	peak6718	-66
chr20	34291531	34330193	NM_004902	0	-	peak6719	209
chr20	34291531	34330193	NM_184234	0	-	peak6719	209
chr20	34359922	34538288	NM_016436	0	+	peak6720	71
chr20	34541545	34542428	NM_016558	0	-	peak6722	45
chr20	34541545	34542428	NM_033630	0	-	peak6722	45
chr20	34633541	34638882	NR_027451	0	-	peak6724	109
chr20	35089841	35157038	NM_001042486	0	+	peak6727	172
chr20	35090141	35157038	NM_183006	0	+	peak6727	472
chr20	35234166	35240960	NM_018840	0	+	peak6728	132
chr20	35234166	35240958	NM_199483	0	+	peak6728	132
chr20	35234166	35240960	NR_026562	0	+	peak6728	132
chr20	35380194	35402230	NM_001145315	0	-	peak6729	-30
chr20	35380194	35402154	NM_001145316	0	-	peak6729	46
